CLMTY_SGG_NM,CLMTY_EMD_NM,EMRG_RSCU_ASSRT_NM,EMRG_RSCU_CLSF_NM,scope,priorStable,fullChannelDirectionReversal,sameMobileDirectionReversal,beforeAllChange2024minus2020,afterAllChange2024minus2020,beforeMobileChange2024minus2020,afterMobileChange2024minus2020,removedOtherChannelsChange2024minus2020,removedWithinMobileChange2024minus2020,otherChannelsSurvivingChange2024minus2020
금정구,부곡동,구조,산악사고,B,False,False,False,2,0,2,0,0,2,0
금정구,부곡동,구조,산악사고,C,False,False,False,2,0,2,0,0,2,0
금정구,부곡동,구조,수난사고,A,False,False,False,4,2,2,2,2,0,0
금정구,부곡동,구조,수난사고,B,False,False,False,2,2,2,2,0,0,0
금정구,부곡동,구조,수난사고,C,False,False,False,2,2,2,2,0,0,0
금정구,부곡동,화재,일반화재(주택),A,True,False,False,9,9,9,8,0,1,1
금정구,부곡동,화재,일반화재(주택),B,True,False,False,-2,-1,-1,-1,-1,0,0
금정구,부곡동,화재,일반화재(주택),C,True,False,False,-2,-1,-1,-1,-1,0,0
금정구,서동,구급,교통사고,A,True,False,False,18,11,10,11,8,-1,0
금정구,서동,구급,교통사고,B,True,False,False,17,12,13,12,4,1,0
금정구,서동,구급,교통사고,C,True,False,False,17,12,13,12,4,1,0
금정구,서동,구급,심정지,A,False,True,False,-1,6,4,6,-5,-2,0
금정구,서동,구급,심정지,B,False,False,False,4,5,7,5,-3,2,0
금정구,서동,구급,심정지,C,False,False,False,4,5,7,5,-3,2,0
금정구,서동,구조,산악사고,A,True,False,False,-3,-1,-3,-1,0,-2,0
금정구,서동,구조,산악사고,B,True,False,False,-2,0,-2,0,0,-2,0
금정구,서동,구조,산악사고,C,True,False,False,-2,0,-2,0,0,-2,0
금정구,서동,화재,일반화재(주택),A,True,False,False,8,9,10,9,-2,1,0
금정구,서동,화재,일반화재(주택),B,True,False,False,2,4,3,4,-1,-1,0
금정구,서동,화재,일반화재(주택),C,True,False,False,2,4,3,4,-1,-1,0
금정구,선동,구급,교통사고,A,True,False,False,6,4,4,4,2,0,0
금정구,선동,구급,교통사고,B,True,False,False,8,4,6,4,2,2,0
금정구,선동,구급,교통사고,C,True,False,False,8,4,6,4,2,2,0
금정구,선동,구급,심정지,A,False,False,False,3,3,3,3,0,0,0
금정구,선동,구급,심정지,B,False,False,False,0,1,1,1,-1,0,0
금정구,선동,구급,심정지,C,False,False,False,0,1,1,1,-1,0,0
금정구,선동,구조,산악사고,A,False,False,False,-3,-3,-3,-3,0,0,0
금정구,선동,구조,산악사고,B,False,False,False,-1,-1,-1,-1,0,0,0
금정구,선동,구조,산악사고,C,False,False,False,-1,-1,-1,-1,0,0,0
금정구,선동,구조,수난사고,A,False,False,False,3,0,1,0,2,1,0
금정구,선동,화재,일반화재(주택),A,True,False,False,12,7,9,7,3,2,0
금정구,선동,화재,일반화재(주택),B,True,False,False,2,2,2,2,0,0,0
금정구,선동,화재,일반화재(주택),C,True,False,False,2,2,2,2,0,0,0
금정구,오륜동,구급,교통사고,A,False,True,False,2,-1,-2,-1,4,-1,0
금정구,오륜동,구급,교통사고,B,False,False,False,-2,-2,-2,-2,0,0,0
금정구,오륜동,구급,교통사고,C,False,False,False,-2,-2,-2,-2,0,0,0
금정구,오륜동,구급,심정지,A,False,False,False,-1,0,-1,0,0,-1,0
금정구,오륜동,구급,심정지,B,False,False,False,-1,0,-1,0,0,-1,0
금정구,오륜동,구급,심정지,C,False,False,False,-1,0,-1,0,0,-1,0
금정구,오륜동,구조,산악사고,A,True,False,False,0,1,1,1,-1,0,0
금정구,오륜동,구조,산악사고,B,True,False,False,0,0,1,0,-1,1,0
금정구,오륜동,구조,산악사고,C,True,False,False,0,0,1,0,-1,1,0
금정구,오륜동,구조,수난사고,A,False,False,False,3,1,3,1,0,2,0
금정구,오륜동,구조,수난사고,B,False,False,False,1,0,1,0,0,1,0
금정구,오륜동,구조,수난사고,C,False,False,False,1,0,1,0,0,1,0
금정구,오륜동,화재,일반화재(주택),A,False,False,False,1,1,1,1,0,0,0
금정구,오륜동,화재,일반화재(주택),B,False,False,False,1,1,1,1,0,0,0
금정구,오륜동,화재,일반화재(주택),C,False,False,False,1,1,1,1,0,0,0
금정구,장전동,구급,교통사고,A,False,True,True,-6,1,-8,1,2,-9,0
금정구,장전동,구급,교통사고,B,False,False,False,0,0,-4,0,4,-4,0
금정구,장전동,구급,교통사고,C,False,False,False,0,0,-4,0,4,-4,0
금정구,장전동,구급,심정지,A,True,False,False,29,17,19,17,10,2,0
금정구,장전동,구급,심정지,B,True,False,False,22,8,12,8,10,4,0
금정구,장전동,구급,심정지,C,True,False,False,22,8,12,8,10,4,0
금정구,장전동,구조,산악사고,A,True,False,False,-1,-1,-1,-1,0,0,0
금정구,장전동,구조,산악사고,B,True,False,False,0,0,0,0,0,0,0
금정구,장전동,구조,산악사고,C,True,False,False,0,0,0,0,0,0,0
금정구,장전동,구조,수난사고,A,False,False,False,8,2,4,2,4,2,0
금정구,장전동,구조,수난사고,B,False,False,False,4,1,2,1,2,1,0
금정구,장전동,구조,수난사고,C,False,False,False,4,1,2,1,2,1,0
금정구,장전동,화재,일반화재(주택),A,True,False,False,-89,-34,-76,-34,-13,-42,0
금정구,장전동,화재,일반화재(주택),B,True,False,False,-12,-8,-10,-8,-2,-2,0
금정구,장전동,화재,일반화재(주택),C,True,False,False,-12,-8,-10,-8,-2,-2,0
금정구,청룡동,구급,교통사고,A,True,False,False,-2,-3,-6,-3,4,-3,0
금정구,청룡동,구급,교통사고,B,True,False,False,0,0,-3,0,3,-3,0
금정구,청룡동,구급,교통사고,C,True,False,False,0,0,-3,0,3,-3,0
금정구,청룡동,구급,심정지,A,False,False,False,0,2,3,2,-3,1,0
금정구,청룡동,구급,심정지,B,False,True,False,-2,1,0,1,-2,-1,0
금정구,청룡동,구급,심정지,C,False,True,False,-2,1,0,1,-2,-1,0
금정구,청룡동,구조,산악사고,A,True,False,False,20,6,13,6,7,7,0
금정구,청룡동,구조,산악사고,B,True,False,False,5,0,6,0,-1,6,0
금정구,청룡동,구조,산악사고,C,True,False,False,5,0,6,0,-1,6,0
금정구,청룡동,화재,일반화재(주택),A,True,False,False,4,2,3,2,1,1,0
금정구,청룡동,화재,일반화재(주택),B,True,False,False,-2,-1,-2,-1,0,-1,0
금정구,청룡동,화재,일반화재(주택),C,True,False,False,-2,-1,-2,-1,0,-1,0
금정구,회동동,구급,교통사고,A,True,False,False,5,3,1,3,4,-2,0
금정구,회동동,구급,교통사고,B,True,False,False,1,0,0,0,1,0,0
금정구,회동동,구급,교통사고,C,True,False,False,1,0,0,0,1,0,0
금정구,회동동,구급,심정지,A,True,False,False,12,3,9,3,3,6,0
금정구,회동동,구급,심정지,B,True,False,False,7,4,7,4,0,3,0
금정구,회동동,구급,심정지,C,True,False,False,7,4,7,4,0,3,0
금정구,회동동,구조,산악사고,A,True,False,False,3,0,2,0,1,2,0
금정구,회동동,구조,산악사고,B,True,False,False,-1,-1,-1,-1,0,0,0
금정구,회동동,구조,산악사고,C,True,False,False,-1,-1,-1,-1,0,0,0
금정구,회동동,구조,수난사고,A,False,False,False,2,1,2,1,0,1,0
금정구,회동동,구조,수난사고,B,False,False,False,1,1,1,1,0,0,0
금정구,회동동,구조,수난사고,C,False,False,False,1,1,1,1,0,0,0
금정구,회동동,화재,일반화재(주택),A,False,False,False,-6,-3,-6,-3,0,-3,0
금정구,회동동,화재,일반화재(주택),B,False,False,False,-2,-1,-2,-1,0,-1,0
금정구,회동동,화재,일반화재(주택),C,False,False,False,-2,-1,-2,-1,0,-1,0
기장군,기장읍,구급,교통사고,A,False,False,True,39,5,-6,5,45,-11,0
기장군,기장읍,구급,교통사고,B,False,True,False,16,-20,-17,-20,33,3,0
기장군,기장읍,구급,교통사고,C,False,True,False,16,-20,-17,-20,33,3,0
기장군,기장읍,구급,심정지,A,True,False,False,72,52,50,52,22,-2,0
기장군,기장읍,구급,심정지,B,True,False,False,45,29,31,29,14,2,0
기장군,기장읍,구급,심정지,C,True,False,False,45,29,31,29,14,2,0
기장군,기장읍,구조,산악사고,A,True,False,False,13,11,13,11,0,2,0
기장군,기장읍,구조,산악사고,B,True,False,False,5,6,7,6,-2,1,0
기장군,기장읍,구조,산악사고,C,True,False,False,5,6,7,6,-2,1,0
기장군,기장읍,구조,수난사고,A,True,False,False,-3,-3,-7,-3,4,-4,0
기장군,기장읍,구조,수난사고,B,True,False,False,-1,-5,-6,-5,5,-1,0
기장군,기장읍,구조,수난사고,C,True,False,False,-1,-5,-6,-5,5,-1,0
기장군,기장읍,화재,일반화재(주택),A,True,False,False,103,89,92,89,11,3,0
기장군,기장읍,화재,일반화재(주택),B,True,False,False,6,3,6,3,0,3,0
기장군,기장읍,화재,일반화재(주택),C,True,False,False,6,3,6,3,0,3,0
기장군,일광면,구급,교통사고,A,False,False,False,-98,-51,-56,-51,-42,-5,0
기장군,일광면,구급,교통사고,B,False,False,False,-67,-39,-41,-39,-26,-2,0
기장군,일광면,구급,교통사고,C,False,False,False,-67,-39,-41,-39,-26,-2,0
기장군,일광면,구급,심정지,A,False,False,False,-19,-13,-16,-13,-3,-3,0
기장군,일광면,구급,심정지,B,False,False,False,-14,-10,-11,-10,-3,-1,0
기장군,일광면,구급,심정지,C,False,False,False,-14,-10,-11,-10,-3,-1,0
기장군,일광면,구조,산악사고,A,False,False,False,-15,-5,-10,-5,-5,-5,0
기장군,일광면,구조,산악사고,B,False,False,False,-7,-3,-5,-3,-2,-2,0
기장군,일광면,구조,산악사고,C,False,False,False,-7,-3,-5,-3,-2,-2,0
기장군,일광면,구조,수난사고,A,False,False,False,-28,-13,-16,-13,-12,-3,0
기장군,일광면,구조,수난사고,B,False,False,False,-9,-7,-7,-7,-2,0,0
기장군,일광면,구조,수난사고,C,False,False,False,-9,-7,-7,-7,-2,0,0
기장군,일광면,화재,일반화재(주택),A,False,False,False,-9,-4,-5,-4,-4,-1,0
기장군,일광면,화재,일반화재(주택),B,False,False,False,-5,-4,-4,-4,-1,0,0
기장군,일광면,화재,일반화재(주택),C,False,False,False,-5,-4,-4,-4,-1,0,0
기장군,일광읍,구급,교통사고,A,False,False,False,111,25,77,25,34,52,0
기장군,일광읍,구급,교통사고,B,False,False,False,74,17,53,17,21,36,0
기장군,일광읍,구급,교통사고,C,False,False,False,74,17,53,17,21,36,0
기장군,일광읍,구급,심정지,A,False,False,False,37,20,34,20,3,14,0
기장군,일광읍,구급,심정지,B,False,False,False,25,12,22,12,3,10,0
기장군,일광읍,구급,심정지,C,False,False,False,25,12,22,12,3,10,0
기장군,일광읍,구조,산악사고,A,False,False,False,17,7,12,7,5,5,0
기장군,일광읍,구조,산악사고,B,False,False,False,7,2,5,2,2,3,0
기장군,일광읍,구조,산악사고,C,False,False,False,7,2,5,2,2,3,0
기장군,일광읍,구조,수난사고,A,False,False,False,38,8,17,8,21,9,0
기장군,일광읍,구조,수난사고,B,False,False,False,16,3,7,3,9,4,0
기장군,일광읍,구조,수난사고,C,False,False,False,16,3,7,3,9,4,0
기장군,일광읍,화재,일반화재(주택),A,False,False,False,14,3,13,3,1,10,0
기장군,일광읍,화재,일반화재(주택),B,False,False,False,4,0,4,0,0,4,0
기장군,일광읍,화재,일반화재(주택),C,False,False,False,4,0,4,0,0,4,0
기장군,장안읍,구급,교통사고,A,True,False,False,-26,-23,-29,-23,3,-6,0
기장군,장안읍,구급,교통사고,B,True,False,False,-11,-15,-18,-15,7,-3,0
기장군,장안읍,구급,교통사고,C,True,False,False,-11,-15,-18,-15,7,-3,0
기장군,장안읍,구급,심정지,A,False,False,False,13,4,4,4,9,0,0
기장군,장안읍,구급,심정지,B,False,True,False,6,-2,-1,-2,7,1,0
기장군,장안읍,구급,심정지,C,False,True,False,6,-2,-1,-2,7,1,0
기장군,장안읍,구조,산악사고,A,True,False,False,-13,-2,-4,-2,-9,-2,0
기장군,장안읍,구조,산악사고,B,True,False,False,-3,-2,-2,-2,-1,0,0
기장군,장안읍,구조,산악사고,C,True,False,False,-3,-2,-2,-2,-1,0,0
기장군,장안읍,구조,수난사고,A,True,False,False,-8,-4,-8,-4,0,-4,0
기장군,장안읍,구조,수난사고,B,True,False,False,0,-2,-3,-2,3,-1,0
기장군,장안읍,구조,수난사고,C,True,False,False,0,-2,-3,-2,3,-1,0
기장군,장안읍,화재,일반화재(주택),A,True,False,False,-7,-8,-8,-8,1,0,0
기장군,장안읍,화재,일반화재(주택),B,True,False,False,-4,-5,-5,-5,1,0,0
기장군,장안읍,화재,일반화재(주택),C,True,False,False,-4,-5,-5,-5,1,0,0
기장군,정관면,구급,교통사고,A,False,False,False,-2,-2,-2,-2,0,0,0
기장군,정관면,구급,교통사고,B,False,False,False,-2,-2,-2,-2,0,0,0
기장군,정관면,구급,교통사고,C,False,False,False,-2,-2,-2,-2,0,0,0
기장군,정관읍,구급,교통사고,A,True,False,False,17,4,5,4,12,1,0
기장군,정관읍,구급,교통사고,B,True,False,False,5,0,-2,0,7,-2,0
기장군,정관읍,구급,교통사고,C,True,False,False,5,0,-2,0,7,-2,0
기장군,정관읍,구급,심정지,A,True,False,False,61,23,44,23,17,21,0
기장군,정관읍,구급,심정지,B,True,False,False,43,16,35,16,8,19,0
기장군,정관읍,구급,심정지,C,True,False,False,43,16,35,16,8,19,0
기장군,정관읍,구조,산악사고,A,True,False,False,-7,-1,-5,-1,-2,-4,0
기장군,정관읍,구조,산악사고,B,True,False,False,-4,0,-3,0,-1,-3,0
기장군,정관읍,구조,산악사고,C,True,False,False,-4,0,-3,0,-1,-3,0
기장군,정관읍,구조,수난사고,A,False,False,False,-7,-3,-6,-3,-1,-3,0
기장군,정관읍,구조,수난사고,B,False,False,False,-2,-1,-2,-1,0,-1,0
기장군,정관읍,구조,수난사고,C,False,False,False,-2,-1,-2,-1,0,-1,0
기장군,정관읍,화재,일반화재(주택),A,False,False,True,6,1,-2,1,8,-3,0
기장군,정관읍,화재,일반화재(주택),B,False,True,False,1,-1,0,-1,1,1,0
기장군,정관읍,화재,일반화재(주택),C,False,True,False,1,-1,0,-1,1,1,0
기장군,철마면,구급,교통사고,A,True,False,False,-5,-14,-11,-14,6,3,0
기장군,철마면,구급,교통사고,B,True,False,False,-13,-19,-18,-19,5,1,0
기장군,철마면,구급,교통사고,C,True,False,False,-13,-19,-18,-19,5,1,0
기장군,철마면,구급,심정지,A,True,False,False,8,8,7,8,1,-1,0
기장군,철마면,구급,심정지,B,True,False,False,6,5,6,5,0,1,0
기장군,철마면,구급,심정지,C,True,False,False,6,5,6,5,0,1,0
기장군,철마면,구조,산악사고,A,True,False,False,-10,-3,-10,-3,0,-7,0
기장군,철마면,구조,산악사고,B,True,False,False,-5,-3,-5,-3,0,-2,0
기장군,철마면,구조,산악사고,C,True,False,False,-5,-3,-5,-3,0,-2,0
기장군,철마면,구조,수난사고,A,False,False,False,1,1,1,1,0,0,0
기장군,철마면,구조,수난사고,B,False,False,False,1,1,1,1,0,0,0
기장군,철마면,구조,수난사고,C,False,False,False,1,1,1,1,0,0,0
기장군,철마면,화재,일반화재(주택),A,True,False,False,-84,-40,-68,-40,-16,-28,0
기장군,철마면,화재,일반화재(주택),B,True,False,False,-9,-8,-8,-8,-1,0,0
기장군,철마면,화재,일반화재(주택),C,True,False,False,-9,-8,-8,-8,-1,0,0
남구,감만동,구급,교통사고,A,True,False,False,-28,-24,-30,-24,2,-6,0
남구,감만동,구급,교통사고,B,True,False,False,-20,-16,-21,-16,1,-5,0
남구,감만동,구급,교통사고,C,True,False,False,-20,-16,-21,-16,1,-5,0
남구,감만동,구급,심정지,A,False,True,False,-3,9,1,9,-4,-8,0
남구,감만동,구급,심정지,B,False,False,False,2,7,5,7,-3,-2,0
남구,감만동,구급,심정지,C,False,False,False,2,7,5,7,-3,-2,0
남구,감만동,구조,수난사고,A,False,False,False,13,2,6,2,7,4,0
남구,감만동,화재,일반화재(주택),A,True,False,False,-8,-2,-7,-2,-1,-5,0
남구,감만동,화재,일반화재(주택),B,True,False,False,-5,-2,-3,-2,-2,-1,0
남구,감만동,화재,일반화재(주택),C,True,False,False,-5,-2,-3,-2,-2,-1,0
남구,대연동,구급,교통사고,A,True,False,False,-120,-62,-114,-62,-6,-52,0
남구,대연동,구급,교통사고,B,True,False,False,-101,-73,-92,-73,-9,-19,0
남구,대연동,구급,교통사고,C,True,False,False,-101,-73,-92,-73,-9,-19,0
남구,대연동,구급,심정지,A,True,False,False,58,40,42,40,16,2,0
남구,대연동,구급,심정지,B,True,False,False,43,27,33,27,10,6,0
남구,대연동,구급,심정지,C,True,False,False,43,27,33,27,10,6,0
남구,대연동,구조,산악사고,A,True,False,False,-18,-8,-17,-8,-1,-9,0
남구,대연동,구조,산악사고,B,True,False,False,-9,-4,-9,-4,0,-5,0
남구,대연동,구조,산악사고,C,True,False,False,-9,-4,-9,-4,0,-5,0
남구,대연동,구조,수난사고,A,False,False,False,13,2,3,2,10,1,0
남구,대연동,구조,수난사고,B,False,False,False,3,1,1,1,2,0,0
남구,대연동,구조,수난사고,C,False,False,False,3,1,1,1,2,0,0
남구,대연동,화재,일반화재(주택),A,True,False,False,-21,-5,-16,-5,-5,-11,0
남구,대연동,화재,일반화재(주택),B,True,False,False,-9,0,-6,0,-3,-6,0
남구,대연동,화재,일반화재(주택),C,True,False,False,-9,0,-6,0,-3,-6,0
남구,문현동,구급,교통사고,A,True,False,False,-35,-18,-35,-18,0,-17,0
남구,문현동,구급,교통사고,B,True,False,False,-30,-13,-25,-13,-5,-12,0
남구,문현동,구급,교통사고,C,True,False,False,-30,-13,-25,-13,-5,-12,0
남구,문현동,구급,심정지,A,True,False,False,43,13,31,13,12,18,0
남구,문현동,구급,심정지,B,True,False,False,30,11,25,11,5,14,0
남구,문현동,구급,심정지,C,True,False,False,30,11,25,11,5,14,0
남구,문현동,구조,산악사고,A,False,False,False,-4,-1,-4,-1,0,-3,0
남구,문현동,구조,산악사고,B,False,False,False,-2,-1,-2,-1,0,-1,0
남구,문현동,구조,산악사고,C,False,False,False,-2,-1,-2,-1,0,-1,0
남구,문현동,구조,수난사고,A,False,False,False,0,0,0,0,0,0,0
남구,문현동,구조,수난사고,B,False,False,False,0,0,0,0,0,0,0
남구,문현동,구조,수난사고,C,False,False,False,0,0,0,0,0,0,0
남구,문현동,화재,일반화재(주택),A,True,False,False,-34,-11,-32,-11,-2,-21,0
남구,문현동,화재,일반화재(주택),B,True,False,False,-3,-2,-4,-2,1,-2,0
남구,문현동,화재,일반화재(주택),C,True,False,False,-3,-2,-4,-2,1,-2,0
남구,용당동,구급,교통사고,A,True,False,False,3,2,3,2,0,1,0
남구,용당동,구급,교통사고,B,True,False,False,6,3,5,3,1,2,0
남구,용당동,구급,교통사고,C,True,False,False,6,3,5,3,1,2,0
남구,용당동,구급,심정지,A,True,False,False,12,5,7,5,5,2,0
남구,용당동,구급,심정지,B,True,False,False,9,3,5,3,4,2,0
남구,용당동,구급,심정지,C,True,False,False,9,3,5,3,4,2,0
남구,용당동,구조,산악사고,A,False,False,False,-3,-1,-3,-1,0,-2,0
남구,용당동,구조,산악사고,B,False,False,False,-2,-1,-2,-1,0,-1,0
남구,용당동,구조,산악사고,C,False,False,False,-2,-1,-2,-1,0,-1,0
남구,용당동,구조,수난사고,A,False,False,False,1,1,1,1,0,0,0
남구,용당동,구조,수난사고,B,False,False,False,1,1,1,1,0,0,0
남구,용당동,구조,수난사고,C,False,False,False,1,1,1,1,0,0,0
남구,용당동,화재,일반화재(주택),A,False,False,False,1,3,2,3,-1,-1,0
남구,용당동,화재,일반화재(주택),B,False,False,False,0,2,2,2,-2,0,0
남구,용당동,화재,일반화재(주택),C,False,False,False,0,2,2,2,-2,0,0
남구,용호동,구급,교통사고,A,False,True,False,10,-1,-8,-1,18,-7,0
남구,용호동,구급,교통사고,B,False,True,False,4,-8,-10,-8,14,-2,0
남구,용호동,구급,교통사고,C,False,True,False,4,-8,-10,-8,14,-2,0
남구,용호동,구급,심정지,A,True,False,False,47,24,34,24,13,10,0
남구,용호동,구급,심정지,B,True,False,False,36,19,26,19,10,7,0
남구,용호동,구급,심정지,C,True,False,False,36,19,26,19,10,7,0
남구,용호동,구조,산악사고,A,True,False,False,1,5,4,5,-3,-1,0
남구,용호동,구조,산악사고,B,True,False,False,0,4,3,4,-3,-1,0
남구,용호동,구조,산악사고,C,True,False,False,0,4,3,4,-3,-1,0
남구,용호동,구조,수난사고,A,True,False,False,-18,-2,-8,-2,-10,-6,0
남구,용호동,구조,수난사고,B,True,False,False,-5,-4,-6,-4,1,-2,0
남구,용호동,구조,수난사고,C,True,False,False,-5,-4,-6,-4,1,-2,0
남구,용호동,화재,일반화재(주택),A,False,True,True,-6,4,-3,4,-3,-7,0
남구,용호동,화재,일반화재(주택),B,False,False,False,1,2,1,2,0,-1,0
남구,용호동,화재,일반화재(주택),C,False,False,False,1,2,1,2,0,-1,0
남구,우암동,구급,교통사고,A,True,False,False,0,0,2,0,-2,2,0
남구,우암동,구급,교통사고,B,True,False,False,-3,0,0,0,-3,0,0
남구,우암동,구급,교통사고,C,True,False,False,-3,0,0,0,-3,0,0
남구,우암동,구급,심정지,A,False,True,True,6,-2,1,-2,5,3,0
남구,우암동,구급,심정지,B,False,True,False,4,-2,0,-2,4,2,0
남구,우암동,구급,심정지,C,False,True,False,4,-2,0,-2,4,2,0
남구,우암동,구조,산악사고,A,False,False,False,0,0,0,0,0,0,0
남구,우암동,구조,산악사고,B,False,False,False,0,0,0,0,0,0,0
남구,우암동,구조,산악사고,C,False,False,False,0,0,0,0,0,0,0
남구,우암동,구조,수난사고,A,False,False,False,5,3,4,3,1,1,0
남구,우암동,구조,수난사고,B,False,False,False,1,1,1,1,0,0,0
남구,우암동,구조,수난사고,C,False,False,False,1,1,1,1,0,0,0
남구,우암동,화재,일반화재(주택),A,True,False,False,-12,-3,-6,-3,-6,-3,0
남구,우암동,화재,일반화재(주택),B,True,False,False,-2,0,1,0,-3,1,0
남구,우암동,화재,일반화재(주택),C,True,False,False,-2,0,1,0,-3,1,0
동구,범일동,구급,교통사고,A,False,True,True,-1,5,-8,5,7,-13,0
동구,범일동,구급,교통사고,B,False,True,True,-9,1,-7,1,-2,-8,0
동구,범일동,구급,교통사고,C,False,True,True,-9,1,-7,1,-2,-8,0
동구,범일동,구급,심정지,A,True,False,False,16,18,18,18,-2,0,0
동구,범일동,구급,심정지,B,True,False,False,11,14,15,14,-4,1,0
동구,범일동,구급,심정지,C,True,False,False,11,14,15,14,-4,1,0
동구,범일동,화재,일반화재(주택),A,True,False,False,8,15,13,15,-5,-2,0
동구,범일동,화재,일반화재(주택),B,True,False,False,-7,-5,-7,-5,0,-2,0
동구,범일동,화재,일반화재(주택),C,True,False,False,-7,-5,-7,-5,0,-2,0
동구,수정동,구급,교통사고,A,True,False,False,-13,-9,-19,-9,6,-10,0
동구,수정동,구급,교통사고,B,True,False,False,-13,-5,-15,-5,2,-10,0
동구,수정동,구급,교통사고,C,True,False,False,-13,-5,-15,-5,2,-10,0
동구,수정동,구급,심정지,A,False,True,True,-5,2,-4,2,-1,-6,0
동구,수정동,구급,심정지,B,False,True,True,-2,1,-4,1,2,-5,0
동구,수정동,구급,심정지,C,False,True,True,-2,1,-4,1,2,-5,0
동구,수정동,구조,산악사고,A,True,False,False,-2,-1,-2,-1,0,-1,0
동구,수정동,구조,산악사고,B,True,False,False,-1,0,-1,0,0,-1,0
동구,수정동,구조,산악사고,C,True,False,False,-1,0,-1,0,0,-1,0
동구,수정동,화재,일반화재(주택),A,True,False,False,33,17,23,17,10,6,0
동구,수정동,화재,일반화재(주택),B,True,False,False,6,4,6,4,0,2,0
동구,수정동,화재,일반화재(주택),C,True,False,False,6,4,6,4,0,2,0
동구,좌천동,구급,교통사고,A,False,True,True,-23,1,-11,1,-12,-12,0
동구,좌천동,구급,교통사고,B,False,True,True,-9,6,-2,6,-7,-8,0
동구,좌천동,구급,교통사고,C,False,True,True,-9,6,-2,6,-7,-8,0
동구,좌천동,구급,심정지,A,True,False,False,17,11,15,11,2,4,0
동구,좌천동,구급,심정지,B,True,False,False,10,5,9,5,1,4,0
동구,좌천동,구급,심정지,C,True,False,False,10,5,9,5,1,4,0
동구,좌천동,구조,수난사고,A,False,False,False,-2,-1,-1,-1,-1,0,0
동구,좌천동,화재,일반화재(주택),A,True,False,False,0,1,1,1,-1,0,0
동구,좌천동,화재,일반화재(주택),B,True,False,False,1,1,1,1,0,0,0
동구,좌천동,화재,일반화재(주택),C,True,False,False,1,1,1,1,0,0,0
동구,초량동,구급,교통사고,A,False,True,True,44,-3,7,-3,37,10,0
동구,초량동,구급,교통사고,B,False,True,False,11,-14,-9,-14,20,5,0
동구,초량동,구급,교통사고,C,False,True,False,11,-14,-9,-14,20,5,0
동구,초량동,구급,심정지,A,True,False,False,27,13,20,13,7,7,0
동구,초량동,구급,심정지,B,True,False,False,15,6,11,6,4,5,0
동구,초량동,구급,심정지,C,True,False,False,15,6,11,6,4,5,0
동구,초량동,구조,산악사고,A,False,False,False,7,2,2,2,5,0,0
동구,초량동,구조,산악사고,B,False,False,False,1,0,0,0,1,0,0
동구,초량동,구조,산악사고,C,False,False,False,1,0,0,0,1,0,0
동구,초량동,구조,수난사고,A,True,False,False,4,1,1,1,3,0,0
동구,초량동,구조,수난사고,B,True,False,False,1,1,1,1,0,0,0
동구,초량동,구조,수난사고,C,True,False,False,1,1,1,1,0,0,0
동구,초량동,화재,일반화재(주택),A,True,False,False,-11,-12,-9,-12,-2,3,0
동구,초량동,화재,일반화재(주택),B,True,False,False,-9,-7,-7,-7,-2,0,0
동구,초량동,화재,일반화재(주택),C,True,False,False,-9,-7,-7,-7,-2,0,0
동래구,낙민동,구급,교통사고,A,True,False,False,-16,-11,-15,-11,-1,-4,0
동래구,낙민동,구급,교통사고,B,True,False,False,-8,-4,-7,-4,-1,-3,0
동래구,낙민동,구급,교통사고,C,True,False,False,-8,-4,-7,-4,-1,-3,0
동래구,낙민동,구급,심정지,A,True,False,False,11,6,8,6,3,2,0
동래구,낙민동,구급,심정지,B,True,False,False,8,3,6,3,2,3,0
동래구,낙민동,구급,심정지,C,True,False,False,8,3,6,3,2,3,0
동래구,낙민동,화재,일반화재(주택),A,False,False,False,3,1,3,1,0,2,0
동래구,낙민동,화재,일반화재(주택),B,False,False,False,1,1,1,1,0,0,0
동래구,낙민동,화재,일반화재(주택),C,False,False,False,1,1,1,1,0,0,0
동래구,명륜동,구급,교통사고,A,False,False,False,7,1,3,1,4,2,0
동래구,명륜동,구급,교통사고,B,False,True,False,1,-3,0,-3,1,3,0
동래구,명륜동,구급,교통사고,C,False,True,False,1,-3,0,-3,1,3,0
동래구,명륜동,구급,심정지,A,True,False,False,7,6,5,6,2,-1,0
동래구,명륜동,구급,심정지,B,True,False,False,7,6,6,6,1,0,0
동래구,명륜동,구급,심정지,C,True,False,False,7,6,6,6,1,0,0
동래구,명륜동,구조,산악사고,A,False,False,False,1,0,0,0,1,0,0
동래구,명륜동,구조,산악사고,B,False,False,False,0,-1,-1,-1,1,0,0
동래구,명륜동,구조,산악사고,C,False,False,False,0,-1,-1,-1,1,0,0
동래구,명륜동,화재,일반화재(주택),A,True,False,False,-7,-8,-8,-8,1,0,0
동래구,명륜동,화재,일반화재(주택),B,True,False,False,0,-2,-2,-2,2,0,0
동래구,명륜동,화재,일반화재(주택),C,True,False,False,0,-2,-2,-2,2,0,0
동래구,명장동,구급,교통사고,A,True,False,False,-8,-7,-10,-7,2,-3,0
동래구,명장동,구급,교통사고,B,True,False,False,-8,-5,-9,-5,1,-4,0
동래구,명장동,구급,교통사고,C,True,False,False,-8,-5,-9,-5,1,-4,0
