caseId,scope,year,weekday,hour,count
action-7,B,2020,5,8,1
action-7,B,2020,5,11,1
action-7,B,2020,5,13,1
action-7,B,2020,5,14,1
action-7,B,2020,5,18,2
action-7,B,2020,5,22,1
action-7,B,2020,6,17,1
action-7,B,2020,6,19,1
action-7,B,2021,0,7,1
action-7,B,2021,0,14,1
action-7,B,2021,1,19,1
action-7,B,2021,2,13,1
action-7,B,2021,3,17,1
action-7,B,2021,3,23,1
action-7,B,2021,5,0,1
action-7,B,2021,5,3,1
action-7,B,2021,5,15,1
action-7,B,2021,5,16,1
action-7,B,2021,6,2,1
action-7,B,2021,6,6,1
action-7,B,2021,6,13,1
action-7,B,2021,6,14,2
action-7,B,2021,6,16,1
action-7,B,2021,6,17,1
action-7,B,2022,0,2,1
action-7,B,2022,0,4,1
action-7,B,2022,0,9,1
action-7,B,2022,0,10,1
action-7,B,2022,2,12,1
action-7,B,2022,2,17,1
action-7,B,2022,3,23,1
action-7,B,2022,4,1,1
action-7,B,2022,4,11,1
action-7,B,2022,5,3,1
action-7,B,2022,5,15,1
action-7,B,2022,6,9,1
action-7,B,2022,6,16,1
action-7,B,2023,1,21,1
action-7,B,2023,2,0,1
action-7,B,2023,4,6,1
action-7,B,2023,5,14,1
action-7,B,2023,6,12,1
action-7,B,2023,6,14,1
action-7,B,2023,6,17,1
action-7,B,2024,0,14,1
action-7,B,2024,0,22,1
action-7,B,2024,1,17,1
action-7,B,2024,2,7,1
action-7,B,2024,2,15,1
action-7,B,2024,3,16,2
action-7,B,2024,4,10,1
action-7,B,2024,4,12,1
action-7,B,2024,6,16,1
action-7,C,2020,0,11,1
action-7,C,2020,0,21,1
action-7,C,2020,1,12,1
action-7,C,2020,1,21,1
action-7,C,2020,2,5,1
action-7,C,2020,2,10,1
action-7,C,2020,2,12,1
action-7,C,2020,3,16,1
action-7,C,2020,4,19,1
action-7,C,2020,4,21,1
action-7,C,2020,5,2,1
action-7,C,2020,5,8,1
action-7,C,2020,5,11,1
action-7,C,2020,5,13,1
action-7,C,2020,5,14,1
action-7,C,2020,5,18,2
action-7,C,2020,5,22,1
action-7,C,2020,6,17,1
action-7,C,2020,6,19,1
action-7,C,2021,0,7,1
action-7,C,2021,0,14,1
action-7,C,2021,1,19,1
action-7,C,2021,2,13,1
action-7,C,2021,3,17,1
action-7,C,2021,3,23,1
action-7,C,2021,5,0,1
action-7,C,2021,5,3,1
action-7,C,2021,5,15,1
action-7,C,2021,5,16,1
action-7,C,2021,6,2,1
action-7,C,2021,6,6,1
action-7,C,2021,6,13,1
action-7,C,2021,6,14,2
action-7,C,2021,6,16,1
action-7,C,2021,6,17,1
action-7,C,2022,0,2,1
action-7,C,2022,0,4,1
action-7,C,2022,0,9,1
action-7,C,2022,0,10,1
action-7,C,2022,2,12,1
action-7,C,2022,2,17,1
action-7,C,2022,3,23,1
action-7,C,2022,4,1,1
action-7,C,2022,4,11,1
action-7,C,2022,5,3,1
action-7,C,2022,5,15,1
action-7,C,2022,6,9,1
action-7,C,2022,6,16,1
action-7,C,2023,1,21,1
action-7,C,2023,2,0,1
action-7,C,2023,4,6,1
action-7,C,2023,5,14,1
action-7,C,2023,6,12,1
action-7,C,2023,6,14,1
action-7,C,2023,6,17,1
action-7,C,2024,0,14,1
action-7,C,2024,0,22,1
action-7,C,2024,1,17,1
action-7,C,2024,2,7,1
action-7,C,2024,2,15,1
action-7,C,2024,3,16,2
action-7,C,2024,4,10,1
action-7,C,2024,4,12,1
action-7,C,2024,6,16,1
action-8,A,2020,0,2,2
action-8,A,2020,0,17,1
action-8,A,2020,1,0,1
action-8,A,2020,1,7,1
action-8,A,2020,1,21,1
action-8,A,2020,3,12,1
action-8,A,2020,3,13,1
action-8,A,2020,3,20,1
action-8,A,2020,3,23,1
action-8,A,2020,5,0,1
action-8,A,2020,5,11,5
action-8,A,2020,5,15,1
action-8,A,2020,5,16,1
action-8,A,2020,6,6,1
action-8,A,2021,0,4,1
action-8,A,2021,1,7,3
action-8,A,2021,1,21,2
action-8,A,2021,2,2,1
action-8,A,2021,2,10,1
action-8,A,2021,2,15,2
action-8,A,2021,4,8,3
action-8,A,2021,4,10,1
action-8,A,2021,4,18,1
action-8,A,2021,4,21,1
action-8,A,2021,5,15,3
action-8,A,2021,5,20,1
action-8,A,2021,6,12,2
action-8,A,2022,2,3,1
action-8,A,2022,3,1,2
action-8,A,2022,3,22,1
action-8,A,2022,4,1,3
action-8,A,2022,4,7,1
action-8,A,2022,4,22,1
action-8,A,2022,5,7,2
action-8,A,2022,6,4,1
action-8,A,2022,6,14,2
action-8,A,2022,6,17,1
action-8,A,2022,6,20,7
action-8,A,2023,0,8,3
action-8,A,2023,1,2,1
action-8,A,2023,1,20,1
action-8,A,2023,1,21,2
action-8,A,2023,1,22,1
action-8,A,2023,2,10,2
action-8,A,2023,2,13,1
action-8,A,2023,2,22,2
action-8,A,2023,2,23,2
action-8,A,2023,3,20,2
action-8,A,2023,5,16,1
action-8,A,2023,5,18,2
action-8,A,2023,5,21,1
action-8,A,2023,6,2,1
action-8,A,2023,6,11,1
action-8,A,2024,0,1,1
action-8,A,2024,0,11,3
action-8,A,2024,0,13,1
action-8,A,2024,1,16,1
action-8,A,2024,1,17,1
action-8,A,2024,1,21,2
action-8,A,2024,2,0,2
action-8,A,2024,2,2,1
action-8,A,2024,3,7,1
action-8,A,2024,3,12,2
action-8,A,2024,4,9,1
action-8,A,2024,4,18,1
action-8,A,2024,4,19,1
action-8,A,2024,5,7,2
action-8,A,2024,6,6,1
action-8,A,2024,6,14,1
action-8,A,2024,6,15,2
action-8,A,2024,6,22,1
action-8,B,2020,0,2,1
action-8,B,2020,0,17,1
action-8,B,2020,1,0,1
action-8,B,2020,1,7,1
action-8,B,2020,1,21,1
action-8,B,2020,3,12,1
action-8,B,2020,3,13,1
action-8,B,2020,3,20,1
action-8,B,2020,3,23,1
action-8,B,2020,5,0,1
action-8,B,2020,5,11,1
action-8,B,2020,5,15,1
action-8,B,2020,5,16,1
action-8,B,2020,6,6,1
action-8,B,2021,0,4,1
action-8,B,2021,1,7,1
action-8,B,2021,1,21,1
action-8,B,2021,2,2,1
action-8,B,2021,4,8,1
action-8,B,2021,4,10,1
action-8,B,2021,4,21,1
action-8,B,2021,5,15,1
action-8,B,2021,5,20,1
action-8,B,2021,6,12,1
action-8,B,2022,2,3,1
action-8,B,2022,3,1,1
action-8,B,2022,3,22,1
action-8,B,2022,4,1,1
action-8,B,2022,4,7,1
action-8,B,2022,4,22,1
action-8,B,2022,5,7,1
action-8,B,2022,6,4,1
action-8,B,2022,6,14,1
action-8,B,2022,6,20,1
action-8,B,2023,0,8,1
action-8,B,2023,1,2,1
action-8,B,2023,1,21,1
action-8,B,2023,2,10,1
action-8,B,2023,2,22,1
action-8,B,2023,5,16,1
action-8,B,2023,5,18,1
action-8,B,2023,6,2,1
action-8,B,2023,6,11,1
action-8,B,2024,0,1,1
action-8,B,2024,0,11,1
action-8,B,2024,1,21,1
action-8,B,2024,2,0,1
action-8,B,2024,2,2,1
action-8,B,2024,3,7,1
action-8,B,2024,3,12,1
action-8,B,2024,4,9,1
action-8,B,2024,4,18,1
action-8,B,2024,4,19,1
action-8,B,2024,5,7,1
action-8,B,2024,6,6,1
action-8,B,2024,6,14,1
action-8,B,2024,6,22,1
action-8,C,2020,0,2,1
action-8,C,2020,0,17,1
action-8,C,2020,1,0,1
action-8,C,2020,1,7,1
action-8,C,2020,1,21,1
action-8,C,2020,3,12,1
action-8,C,2020,3,13,1
action-8,C,2020,3,20,1
action-8,C,2020,3,23,1
action-8,C,2020,5,0,1
action-8,C,2020,5,11,1
action-8,C,2020,5,15,1
action-8,C,2020,5,16,1
action-8,C,2020,6,6,1
action-8,C,2021,0,4,1
action-8,C,2021,1,7,1
action-8,C,2021,1,21,1
action-8,C,2021,2,2,1
action-8,C,2021,4,8,1
action-8,C,2021,4,10,1
action-8,C,2021,4,21,1
action-8,C,2021,5,15,1
action-8,C,2021,5,20,1
action-8,C,2021,6,12,1
action-8,C,2022,2,3,1
action-8,C,2022,3,1,1
action-8,C,2022,3,22,1
action-8,C,2022,4,1,1
action-8,C,2022,4,7,1
action-8,C,2022,4,22,1
action-8,C,2022,5,7,1
action-8,C,2022,6,4,1
action-8,C,2022,6,14,1
action-8,C,2022,6,20,1
action-8,C,2023,0,8,1
action-8,C,2023,1,2,1
action-8,C,2023,1,21,1
action-8,C,2023,2,10,1
action-8,C,2023,2,22,1
action-8,C,2023,5,16,1
action-8,C,2023,5,18,1
action-8,C,2023,6,2,1
action-8,C,2023,6,11,1
action-8,C,2024,0,1,1
action-8,C,2024,0,11,1
action-8,C,2024,1,21,1
action-8,C,2024,2,0,1
action-8,C,2024,2,2,1
action-8,C,2024,3,7,1
action-8,C,2024,3,12,1
action-8,C,2024,4,9,1
action-8,C,2024,4,18,1
action-8,C,2024,4,19,1
action-8,C,2024,5,7,1
action-8,C,2024,6,6,1
action-8,C,2024,6,14,1
action-8,C,2024,6,22,1
action-9,A,2020,0,3,1
action-9,A,2020,0,5,1
action-9,A,2020,0,7,1
action-9,A,2020,0,8,5
action-9,A,2020,0,9,7
action-9,A,2020,0,10,1
action-9,A,2020,0,11,2
action-9,A,2020,0,12,2
action-9,A,2020,0,13,3
action-9,A,2020,0,14,1
action-9,A,2020,0,15,2
action-9,A,2020,0,17,3
action-9,A,2020,0,18,3
action-9,A,2020,0,19,2
action-9,A,2020,0,21,6
action-9,A,2020,0,23,5
action-9,A,2020,1,1,2
action-9,A,2020,1,4,1
action-9,A,2020,1,5,1
action-9,A,2020,1,8,2
action-9,A,2020,1,10,4
action-9,A,2020,1,11,2
action-9,A,2020,1,12,9
action-9,A,2020,1,13,1
action-9,A,2020,1,16,5
action-9,A,2020,1,17,2
action-9,A,2020,1,18,2
action-9,A,2020,1,19,2
action-9,A,2020,1,20,1
action-9,A,2020,1,23,1
action-9,A,2020,2,1,2
action-9,A,2020,2,7,1
action-9,A,2020,2,8,1
action-9,A,2020,2,10,2
action-9,A,2020,2,11,2
action-9,A,2020,2,12,5
action-9,A,2020,2,13,3
action-9,A,2020,2,15,2
action-9,A,2020,2,16,9
action-9,A,2020,2,17,7
action-9,A,2020,2,18,3
action-9,A,2020,2,19,7
action-9,A,2020,2,20,3
action-9,A,2020,2,21,2
action-9,A,2020,2,22,1
action-9,A,2020,3,2,2
action-9,A,2020,3,3,1
action-9,A,2020,3,7,1
action-9,A,2020,3,8,2
action-9,A,2020,3,9,7
action-9,A,2020,3,10,1
action-9,A,2020,3,11,5
action-9,A,2020,3,12,3
action-9,A,2020,3,13,1
action-9,A,2020,3,14,2
action-9,A,2020,3,15,2
action-9,A,2020,3,16,4
action-9,A,2020,3,17,4
action-9,A,2020,3,21,2
action-9,A,2020,3,22,1
action-9,A,2020,4,0,2
action-9,A,2020,4,1,1
action-9,A,2020,4,3,1
action-9,A,2020,4,8,3
action-9,A,2020,4,10,2
action-9,A,2020,4,13,3
action-9,A,2020,4,14,6
action-9,A,2020,4,15,1
action-9,A,2020,4,16,3
action-9,A,2020,4,17,1
action-9,A,2020,4,18,12
action-9,A,2020,4,20,2
action-9,A,2020,4,21,3
action-9,A,2020,4,22,1
action-9,A,2020,4,23,4
action-9,A,2020,5,2,2
action-9,A,2020,5,3,2
action-9,A,2020,5,4,2
action-9,A,2020,5,9,1
action-9,A,2020,5,10,2
action-9,A,2020,5,11,4
action-9,A,2020,5,12,1
action-9,A,2020,5,13,1
action-9,A,2020,5,15,1
action-9,A,2020,5,16,3
action-9,A,2020,5,19,9
action-9,A,2020,5,20,1
action-9,A,2020,5,21,2
action-9,A,2020,5,22,1
action-9,A,2020,6,0,1
action-9,A,2020,6,1,3
action-9,A,2020,6,3,1
action-9,A,2020,6,5,1
action-9,A,2020,6,6,1
action-9,A,2020,6,7,1
action-9,A,2020,6,11,1
action-9,A,2020,6,12,3
action-9,A,2020,6,14,3
action-9,A,2020,6,15,1
action-9,A,2020,6,16,3
action-9,A,2020,6,17,2
action-9,A,2020,6,19,1
action-9,A,2020,6,21,2
action-9,A,2020,6,22,3
action-9,A,2020,6,23,1
action-9,A,2021,0,4,2
action-9,A,2021,0,6,3
action-9,A,2021,0,9,3
action-9,A,2021,0,10,2
action-9,A,2021,0,11,4
action-9,A,2021,0,12,3
action-9,A,2021,0,13,1
action-9,A,2021,0,14,2
action-9,A,2021,0,15,2
action-9,A,2021,0,16,2
action-9,A,2021,0,17,2
action-9,A,2021,0,18,3
action-9,A,2021,0,19,1
action-9,A,2021,0,22,2
action-9,A,2021,1,1,2
action-9,A,2021,1,2,3
action-9,A,2021,1,4,1
action-9,A,2021,1,5,2
action-9,A,2021,1,8,1
action-9,A,2021,1,9,1
action-9,A,2021,1,10,2
action-9,A,2021,1,11,9
action-9,A,2021,1,13,7
action-9,A,2021,1,14,1
action-9,A,2021,1,16,6
action-9,A,2021,1,17,6
action-9,A,2021,1,20,1
action-9,A,2021,1,21,9
action-9,A,2021,1,22,2
action-9,A,2021,2,1,1
action-9,A,2021,2,3,2
action-9,A,2021,2,8,2
action-9,A,2021,2,9,7
action-9,A,2021,2,10,1
action-9,A,2021,2,11,8
action-9,A,2021,2,12,1
action-9,A,2021,2,15,5
action-9,A,2021,2,16,13
action-9,A,2021,2,17,5
action-9,A,2021,2,18,1
action-9,A,2021,2,19,5
action-9,A,2021,2,20,5
action-9,A,2021,2,22,1
action-9,A,2021,2,23,1
action-9,A,2021,3,0,1
action-9,A,2021,3,3,3
action-9,A,2021,3,4,2
action-9,A,2021,3,6,1
action-9,A,2021,3,8,1
action-9,A,2021,3,9,3
action-9,A,2021,3,11,1
action-9,A,2021,3,12,3
action-9,A,2021,3,13,2
action-9,A,2021,3,14,2
action-9,A,2021,3,15,1
action-9,A,2021,3,16,3
action-9,A,2021,3,17,2
action-9,A,2021,3,18,4
action-9,A,2021,3,19,12
action-9,A,2021,3,20,3
action-9,A,2021,3,21,1
action-9,A,2021,3,22,2
action-9,A,2021,4,2,1
action-9,A,2021,4,5,1
action-9,A,2021,4,7,3
action-9,A,2021,4,8,1
action-9,A,2021,4,9,3
action-9,A,2021,4,10,3
action-9,A,2021,4,11,6
action-9,A,2021,4,12,1
action-9,A,2021,4,13,3
action-9,A,2021,4,14,1
action-9,A,2021,4,15,3
action-9,A,2021,4,16,8
action-9,A,2021,4,17,2
action-9,A,2021,4,18,7
action-9,A,2021,4,19,14
action-9,A,2021,4,20,6
action-9,A,2021,4,21,1
action-9,A,2021,4,23,3
action-9,A,2021,5,0,1
action-9,A,2021,5,4,1
action-9,A,2021,5,8,1
action-9,A,2021,5,9,1
action-9,A,2021,5,11,9
action-9,A,2021,5,12,2
action-9,A,2021,5,13,3
action-9,A,2021,5,14,4
action-9,A,2021,5,16,1
action-9,A,2021,5,17,10
action-9,A,2021,5,18,5
action-9,A,2021,5,19,7
action-9,A,2021,5,20,1
action-9,A,2021,5,21,3
action-9,A,2021,5,22,7
action-9,A,2021,5,23,2
action-9,A,2021,6,9,1
action-9,A,2021,6,11,2
action-9,A,2021,6,12,3
action-9,A,2021,6,13,4
action-9,A,2021,6,14,3
action-9,A,2021,6,17,1
action-9,A,2021,6,18,2
action-9,A,2021,6,20,1
action-9,A,2021,6,21,6
action-9,A,2021,6,22,4
action-9,A,2022,0,7,1
action-9,A,2022,0,10,4
action-9,A,2022,0,11,3
action-9,A,2022,0,14,3
action-9,A,2022,0,15,3
action-9,A,2022,0,16,2
action-9,A,2022,0,17,2
action-9,A,2022,0,18,2
action-9,A,2022,0,19,3
action-9,A,2022,0,20,1
action-9,A,2022,0,22,1
action-9,A,2022,0,23,6
action-9,A,2022,1,6,3
action-9,A,2022,1,7,1
action-9,A,2022,1,8,3
action-9,A,2022,1,9,3
action-9,A,2022,1,10,2
action-9,A,2022,1,11,5
action-9,A,2022,1,12,5
action-9,A,2022,1,13,4
action-9,A,2022,1,14,2
action-9,A,2022,1,15,1
action-9,A,2022,1,17,2
action-9,A,2022,1,18,3
action-9,A,2022,1,19,1
action-9,A,2022,1,20,1
action-9,A,2022,1,21,3
action-9,A,2022,1,22,1
action-9,A,2022,1,23,2
action-9,A,2022,2,4,1
action-9,A,2022,2,8,1
action-9,A,2022,2,9,2
action-9,A,2022,2,10,1
action-9,A,2022,2,11,1
action-9,A,2022,2,12,1
action-9,A,2022,2,13,4
action-9,A,2022,2,14,7
action-9,A,2022,2,15,4
action-9,A,2022,2,17,5
action-9,A,2022,2,18,5
action-9,A,2022,2,19,2
action-9,A,2022,2,20,6
action-9,A,2022,2,22,1
action-9,A,2022,3,0,1
action-9,A,2022,3,5,3
action-9,A,2022,3,7,5
action-9,A,2022,3,8,1
action-9,A,2022,3,11,9
action-9,A,2022,3,12,3
action-9,A,2022,3,14,2
action-9,A,2022,3,15,2
action-9,A,2022,3,16,3
action-9,A,2022,3,17,7
action-9,A,2022,3,18,3
action-9,A,2022,3,19,4
action-9,A,2022,3,20,3
action-9,A,2022,3,21,2
action-9,A,2022,3,22,1
action-9,A,2022,3,23,2
action-9,A,2022,4,0,1
action-9,A,2022,4,5,1
action-9,A,2022,4,8,2
action-9,A,2022,4,9,2
action-9,A,2022,4,10,3
action-9,A,2022,4,11,5
action-9,A,2022,4,13,7
action-9,A,2022,4,14,1
action-9,A,2022,4,15,1
action-9,A,2022,4,17,3
action-9,A,2022,4,18,1
action-9,A,2022,4,19,4
action-9,A,2022,4,20,3
action-9,A,2022,4,21,2
action-9,A,2022,4,22,1
action-9,A,2022,4,23,1
action-9,A,2022,5,0,2
action-9,A,2022,5,1,1
action-9,A,2022,5,2,1
action-9,A,2022,5,5,1
action-9,A,2022,5,6,1
action-9,A,2022,5,9,1
action-9,A,2022,5,10,1
action-9,A,2022,5,11,2
action-9,A,2022,5,12,6
action-9,A,2022,5,13,5
action-9,A,2022,5,14,3
action-9,A,2022,5,16,1
action-9,A,2022,5,17,2
action-9,A,2022,5,19,4
action-9,A,2022,5,20,2
action-9,A,2022,5,21,4
action-9,A,2022,5,23,2
action-9,A,2022,6,0,3
action-9,A,2022,6,1,3
action-9,A,2022,6,8,1
action-9,A,2022,6,9,1
action-9,A,2022,6,10,2
action-9,A,2022,6,11,2
action-9,A,2022,6,12,2
action-9,A,2022,6,13,1
action-9,A,2022,6,14,1
action-9,A,2022,6,15,1
action-9,A,2022,6,17,3
action-9,A,2022,6,18,2
action-9,A,2022,6,20,6
action-9,A,2022,6,21,2
action-9,A,2022,6,23,2
action-9,A,2023,0,0,1
action-9,A,2023,0,7,1
action-9,A,2023,0,8,3
action-9,A,2023,0,9,4
action-9,A,2023,0,10,1
action-9,A,2023,0,11,1
action-9,A,2023,0,12,2
action-9,A,2023,0,13,2
action-9,A,2023,0,14,2
action-9,A,2023,0,15,2
action-9,A,2023,0,16,1
action-9,A,2023,0,17,4
action-9,A,2023,0,19,1
action-9,A,2023,0,20,2
action-9,A,2023,0,21,2
action-9,A,2023,0,22,1
action-9,A,2023,0,23,2
action-9,A,2023,1,1,2
action-9,A,2023,1,2,2
action-9,A,2023,1,8,1
action-9,A,2023,1,11,5
action-9,A,2023,1,12,4
action-9,A,2023,1,13,1
action-9,A,2023,1,14,2
action-9,A,2023,1,16,2
action-9,A,2023,1,17,6
action-9,A,2023,1,18,6
action-9,A,2023,1,19,1
action-9,A,2023,1,21,2
action-9,A,2023,2,3,2
action-9,A,2023,2,7,1
action-9,A,2023,2,8,1
action-9,A,2023,2,9,3
action-9,A,2023,2,10,6
action-9,A,2023,2,11,8
action-9,A,2023,2,12,4
action-9,A,2023,2,14,2
action-9,A,2023,2,17,4
action-9,A,2023,2,18,6
action-9,A,2023,2,20,1
action-9,A,2023,2,22,1
action-9,A,2023,2,23,2
action-9,A,2023,3,2,4
action-9,A,2023,3,3,1
action-9,A,2023,3,7,1
action-9,A,2023,3,9,3
action-9,A,2023,3,11,1
action-9,A,2023,3,12,1
action-9,A,2023,3,13,4
action-9,A,2023,3,14,1
action-9,A,2023,3,15,1
action-9,A,2023,3,17,1
action-9,A,2023,3,18,8
action-9,A,2023,3,19,3
action-9,A,2023,3,20,3
action-9,A,2023,3,23,2
action-9,A,2023,4,1,3
action-9,A,2023,4,5,1
action-9,A,2023,4,8,1
action-9,A,2023,4,9,4
action-9,A,2023,4,11,2
action-9,A,2023,4,13,1
action-9,A,2023,4,14,1
action-9,A,2023,4,15,3
action-9,A,2023,4,16,4
action-9,A,2023,4,17,5
action-9,A,2023,4,18,6
action-9,A,2023,4,19,3
action-9,A,2023,4,20,1
action-9,A,2023,4,21,4
action-9,A,2023,5,0,1
action-9,A,2023,5,2,1
action-9,A,2023,5,3,2
action-9,A,2023,5,6,2
action-9,A,2023,5,7,2
action-9,A,2023,5,10,2
action-9,A,2023,5,11,5
action-9,A,2023,5,12,5
action-9,A,2023,5,14,3
action-9,A,2023,5,15,1
action-9,A,2023,5,16,1
action-9,A,2023,5,17,1
action-9,A,2023,5,18,7
action-9,A,2023,5,19,6
action-9,A,2023,5,20,2
action-9,A,2023,5,22,1
action-9,A,2023,5,23,1
action-9,A,2023,6,1,2
action-9,A,2023,6,4,1
action-9,A,2023,6,6,1
action-9,A,2023,6,9,1
action-9,A,2023,6,10,3
action-9,A,2023,6,11,1
action-9,A,2023,6,13,1
action-9,A,2023,6,14,6
action-9,A,2023,6,15,2
action-9,A,2023,6,17,1
action-9,A,2023,6,18,2
action-9,A,2023,6,20,5
action-9,A,2023,6,21,3
action-9,A,2024,0,8,2
action-9,A,2024,0,9,1
action-9,A,2024,0,10,6
action-9,A,2024,0,11,2
action-9,A,2024,0,12,1
action-9,A,2024,0,13,1
action-9,A,2024,0,14,1
action-9,A,2024,0,15,2
action-9,A,2024,0,17,2
action-9,A,2024,0,18,1
action-9,A,2024,0,20,5
action-9,A,2024,0,21,1
action-9,A,2024,0,22,1
action-9,A,2024,1,0,1
action-9,A,2024,1,2,1
action-9,A,2024,1,8,2
action-9,A,2024,1,10,2
action-9,A,2024,1,12,2
action-9,A,2024,1,13,2
action-9,A,2024,1,14,3
action-9,A,2024,1,15,1
action-9,A,2024,1,16,1
action-9,A,2024,1,17,3
action-9,A,2024,1,18,3
action-9,A,2024,1,20,3
action-9,A,2024,1,21,1
action-9,A,2024,1,22,2
action-9,A,2024,2,1,1
action-9,A,2024,2,7,1
action-9,A,2024,2,8,2
action-9,A,2024,2,9,2
action-9,A,2024,2,10,2
action-9,A,2024,2,12,2
action-9,A,2024,2,13,7
action-9,A,2024,2,14,2
action-9,A,2024,2,15,2
action-9,A,2024,2,16,2
action-9,A,2024,2,17,2
action-9,A,2024,2,18,1
action-9,A,2024,2,19,5
action-9,A,2024,3,0,3
action-9,A,2024,3,2,2
action-9,A,2024,3,4,1
action-9,A,2024,3,8,1
action-9,A,2024,3,10,1
action-9,A,2024,3,11,1
action-9,A,2024,3,12,1
action-9,A,2024,3,13,1
action-9,A,2024,3,15,5
action-9,A,2024,3,16,9
action-9,A,2024,3,17,3
action-9,A,2024,3,18,2
action-9,A,2024,3,20,2
action-9,A,2024,3,21,1
action-9,A,2024,3,22,2
action-9,A,2024,4,9,2
action-9,A,2024,4,11,3
action-9,A,2024,4,12,5
action-9,A,2024,4,13,3
action-9,A,2024,4,14,1
action-9,A,2024,4,15,1
action-9,A,2024,4,16,1
action-9,A,2024,4,17,11
action-9,A,2024,4,18,2
action-9,A,2024,4,19,1
action-9,A,2024,4,20,3
action-9,A,2024,4,21,2
action-9,A,2024,4,22,2
action-9,A,2024,4,23,2
action-9,A,2024,5,1,2
action-9,A,2024,5,6,1
action-9,A,2024,5,9,2
action-9,A,2024,5,10,2
action-9,A,2024,5,11,5
action-9,A,2024,5,12,1
action-9,A,2024,5,14,7
action-9,A,2024,5,15,2
action-9,A,2024,5,17,3
action-9,A,2024,5,19,1
action-9,A,2024,5,20,3
action-9,A,2024,5,21,2
action-9,A,2024,5,22,4
action-9,A,2024,5,23,2
action-9,A,2024,6,0,1
action-9,A,2024,6,1,2
action-9,A,2024,6,9,1
action-9,A,2024,6,12,2
action-9,A,2024,6,13,1
action-9,A,2024,6,14,1
action-9,A,2024,6,16,2
action-9,A,2024,6,17,1
action-9,A,2024,6,18,6
action-9,A,2024,6,19,1
action-9,A,2024,6,20,1
action-9,A,2024,6,21,2
action-9,B,2020,0,3,1
action-9,B,2020,0,5,1
action-9,B,2020,0,7,1
action-9,B,2020,0,8,3
action-9,B,2020,0,9,6
action-9,B,2020,0,10,1
action-9,B,2020,0,11,2
action-9,B,2020,0,12,2
action-9,B,2020,0,13,3
action-9,B,2020,0,14,1
action-9,B,2020,0,15,2
action-9,B,2020,0,17,3
action-9,B,2020,0,18,3
action-9,B,2020,0,19,1
action-9,B,2020,0,21,4
action-9,B,2020,0,23,2
action-9,B,2020,1,1,1
action-9,B,2020,1,5,1
action-9,B,2020,1,8,2
action-9,B,2020,1,10,3
action-9,B,2020,1,11,1
action-9,B,2020,1,12,1
action-9,B,2020,1,16,5
action-9,B,2020,1,17,1
action-9,B,2020,1,18,2
action-9,B,2020,1,19,1
action-9,B,2020,1,20,1
action-9,B,2020,1,23,1
action-9,B,2020,2,1,2
action-9,B,2020,2,7,1
action-9,B,2020,2,8,1
action-9,B,2020,2,10,2
action-9,B,2020,2,11,1
action-9,B,2020,2,12,1
action-9,B,2020,2,13,2
action-9,B,2020,2,15,2
action-9,B,2020,2,16,7
action-9,B,2020,2,17,4
action-9,B,2020,2,18,1
action-9,B,2020,2,19,5
action-9,B,2020,2,20,2
action-9,B,2020,2,21,2
action-9,B,2020,2,22,1
action-9,B,2020,3,2,1
action-9,B,2020,3,7,1
action-9,B,2020,3,8,2
action-9,B,2020,3,9,4
action-9,B,2020,3,10,1
action-9,B,2020,3,11,4
action-9,B,2020,3,12,3
action-9,B,2020,3,13,1
action-9,B,2020,3,14,2
action-9,B,2020,3,15,1
action-9,B,2020,3,16,2
action-9,B,2020,3,17,2
action-9,B,2020,3,21,1
action-9,B,2020,3,22,1
action-9,B,2020,4,0,2
action-9,B,2020,4,1,1
action-9,B,2020,4,3,1
action-9,B,2020,4,8,2
action-9,B,2020,4,10,2
action-9,B,2020,4,13,2
action-9,B,2020,4,14,4
action-9,B,2020,4,15,1
action-9,B,2020,4,16,3
action-9,B,2020,4,17,1
action-9,B,2020,4,18,8
action-9,B,2020,4,20,2
action-9,B,2020,4,21,3
action-9,B,2020,4,22,1
action-9,B,2020,4,23,3
action-9,B,2020,5,2,2
action-9,B,2020,5,3,2
action-9,B,2020,5,9,1
action-9,B,2020,5,10,2
action-9,B,2020,5,11,1
action-9,B,2020,5,12,1
action-9,B,2020,5,13,1
action-9,B,2020,5,15,1
action-9,B,2020,5,16,3
action-9,B,2020,5,19,5
action-9,B,2020,5,20,1
action-9,B,2020,5,21,2
action-9,B,2020,5,22,1
action-9,B,2020,6,0,1
action-9,B,2020,6,1,2
action-9,B,2020,6,3,1
action-9,B,2020,6,5,1
action-9,B,2020,6,6,1
action-9,B,2020,6,7,1
action-9,B,2020,6,12,2
action-9,B,2020,6,14,3
action-9,B,2020,6,15,1
action-9,B,2020,6,16,3
action-9,B,2020,6,17,2
action-9,B,2020,6,19,1
action-9,B,2020,6,21,2
action-9,B,2020,6,22,2
action-9,B,2020,6,23,1
action-9,B,2021,0,4,1
action-9,B,2021,0,6,2
action-9,B,2021,0,9,3
action-9,B,2021,0,10,2
action-9,B,2021,0,11,2
action-9,B,2021,0,12,3
action-9,B,2021,0,13,1
action-9,B,2021,0,14,1
action-9,B,2021,0,15,2
action-9,B,2021,0,16,2
action-9,B,2021,0,17,1
action-9,B,2021,0,18,2
action-9,B,2021,0,19,1
action-9,B,2021,0,22,2
action-9,B,2021,1,1,1
action-9,B,2021,1,2,2
action-9,B,2021,1,4,1
