district,rawDong,type,subtype,scope,dimension,value,count,denominator,sharePct,calendarDays,receiptsPerCalendarDay
사하구,다대동,구급,질병,P,weekdayHour,109,30,4054,0.740009866798224,261,0.1149425287356321
사하구,다대동,구급,질병,P,weekdayHour,110,27,4054,0.6660088801184015,261,0.1034482758620689
사하구,다대동,구급,질병,P,weekdayHour,111,26,4054,0.6413418845584608,261,0.0996168582375478
사하구,다대동,구급,질병,P,weekdayHour,112,19,4054,0.4686729156388752,261,0.0727969348659003
사하구,다대동,구급,질병,P,weekdayHour,113,21,4054,0.5180069067587568,261,0.0804597701149425
사하구,다대동,구급,질병,P,weekdayHour,114,31,4054,0.7646768623581648,261,0.1187739463601532
사하구,다대동,구급,질병,P,weekdayHour,115,26,4054,0.6413418845584608,261,0.0996168582375478
사하구,다대동,구급,질병,P,weekdayHour,116,24,4054,0.5920078934385792,261,0.0919540229885057
사하구,다대동,구급,질병,P,weekdayHour,117,29,4054,0.7153428712382832,261,0.1111111111111111
사하구,다대동,구급,질병,P,weekdayHour,118,21,4054,0.5180069067587568,261,0.0804597701149425
사하구,다대동,구급,질병,P,weekdayHour,119,31,4054,0.7646768623581648,261,0.1187739463601532
사하구,다대동,구급,질병,P,weekdayHour,120,16,4054,0.3946719289590528,261,0.0613026819923371
사하구,다대동,구급,질병,P,weekdayHour,121,15,4054,0.370004933399112,261,0.057471264367816
사하구,다대동,구급,질병,P,weekdayHour,122,11,4054,0.2713369511593488,261,0.0421455938697318
사하구,다대동,구급,질병,P,weekdayHour,123,13,4054,0.3206709422792304,261,0.0498084291187739
사하구,다대동,구급,질병,P,weekdayHour,124,11,4054,0.2713369511593488,261,0.0421455938697318
사하구,다대동,구급,질병,P,weekdayHour,125,11,4054,0.2713369511593488,261,0.0421455938697318
사하구,다대동,구급,질병,P,weekdayHour,126,17,4054,0.4193389245189935,261,0.0651340996168582
사하구,다대동,구급,질병,P,weekdayHour,127,19,4054,0.4686729156388752,261,0.0727969348659003
사하구,다대동,구급,질병,P,weekdayHour,128,30,4054,0.740009866798224,261,0.1149425287356321
사하구,다대동,구급,질병,P,weekdayHour,129,32,4054,0.7893438579181056,261,0.1226053639846743
사하구,다대동,구급,질병,P,weekdayHour,130,22,4054,0.5426739023186976,261,0.0842911877394636
사하구,다대동,구급,질병,P,weekdayHour,131,22,4054,0.5426739023186976,261,0.0842911877394636
사하구,다대동,구급,질병,P,weekdayHour,132,23,4054,0.5673408978786384,261,0.0881226053639846
사하구,다대동,구급,질병,P,weekdayHour,133,28,4054,0.6906758756783424,261,0.10727969348659
사하구,다대동,구급,질병,P,weekdayHour,134,14,4054,0.3453379378391712,261,0.053639846743295
사하구,다대동,구급,질병,P,weekdayHour,135,21,4054,0.5180069067587568,261,0.0804597701149425
사하구,다대동,구급,질병,P,weekdayHour,136,26,4054,0.6413418845584608,261,0.0996168582375478
사하구,다대동,구급,질병,P,weekdayHour,137,30,4054,0.740009866798224,261,0.1149425287356321
사하구,다대동,구급,질병,P,weekdayHour,138,19,4054,0.4686729156388752,261,0.0727969348659003
사하구,다대동,구급,질병,P,weekdayHour,139,20,4054,0.493339911198816,261,0.0766283524904214
사하구,다대동,구급,질병,P,weekdayHour,140,18,4054,0.4440059200789344,261,0.0689655172413793
사하구,다대동,구급,질병,P,weekdayHour,141,27,4054,0.6660088801184015,261,0.1034482758620689
사하구,다대동,구급,질병,P,weekdayHour,142,29,4054,0.7153428712382832,261,0.1111111111111111
사하구,다대동,구급,질병,P,weekdayHour,143,32,4054,0.7893438579181056,261,0.1226053639846743
사하구,다대동,구급,질병,P,weekdayHour,144,26,4054,0.6413418845584608,261,0.0996168582375478
사하구,다대동,구급,질병,P,weekdayHour,145,17,4054,0.4193389245189935,261,0.0651340996168582
사하구,다대동,구급,질병,P,weekdayHour,146,14,4054,0.3453379378391712,261,0.053639846743295
사하구,다대동,구급,질병,P,weekdayHour,147,21,4054,0.5180069067587568,261,0.0804597701149425
사하구,다대동,구급,질병,P,weekdayHour,148,15,4054,0.370004933399112,261,0.057471264367816
사하구,다대동,구급,질병,P,weekdayHour,149,12,4054,0.2960039467192896,261,0.0459770114942528
사하구,다대동,구급,질병,P,weekdayHour,150,16,4054,0.3946719289590528,261,0.0613026819923371
사하구,다대동,구급,질병,P,weekdayHour,151,23,4054,0.5673408978786384,261,0.0881226053639846
사하구,다대동,구급,질병,P,weekdayHour,152,30,4054,0.740009866798224,261,0.1149425287356321
사하구,다대동,구급,질병,P,weekdayHour,153,32,4054,0.7893438579181056,261,0.1226053639846743
사하구,다대동,구급,질병,P,weekdayHour,154,32,4054,0.7893438579181056,261,0.1226053639846743
사하구,다대동,구급,질병,P,weekdayHour,155,35,4054,0.8633448445979279,261,0.1340996168582375
사하구,다대동,구급,질병,P,weekdayHour,156,28,4054,0.6906758756783424,261,0.10727969348659
사하구,다대동,구급,질병,P,weekdayHour,157,30,4054,0.740009866798224,261,0.1149425287356321
사하구,다대동,구급,질병,P,weekdayHour,158,25,4054,0.61667488899852,261,0.0957854406130268
사하구,다대동,구급,질병,P,weekdayHour,159,23,4054,0.5673408978786384,261,0.0881226053639846
사하구,다대동,구급,질병,P,weekdayHour,160,20,4054,0.493339911198816,261,0.0766283524904214
사하구,다대동,구급,질병,P,weekdayHour,161,29,4054,0.7153428712382832,261,0.1111111111111111
사하구,다대동,구급,질병,P,weekdayHour,162,31,4054,0.7646768623581648,261,0.1187739463601532
사하구,다대동,구급,질병,P,weekdayHour,163,32,4054,0.7893438579181056,261,0.1226053639846743
사하구,다대동,구급,질병,P,weekdayHour,164,26,4054,0.6413418845584608,261,0.0996168582375478
사하구,다대동,구급,질병,P,weekdayHour,165,26,4054,0.6413418845584608,261,0.0996168582375478
사하구,다대동,구급,질병,P,weekdayHour,166,18,4054,0.4440059200789344,261,0.0689655172413793
사하구,다대동,구급,질병,P,weekdayHour,167,30,4054,0.740009866798224,261,0.1149425287356321
