기준년월,행정동코드,행정동명,나이대,평균주거인구수,평균직장인구수,평균방문인구수,year
202504,2653061000,사상구 덕포2동,20대,780,192,365,2025
202504,2653061000,사상구 덕포2동,20대미만,826,136,232,2025
202504,2653061000,사상구 덕포2동,30대,844,217,373,2025
202504,2653061000,사상구 덕포2동,40대,987,324,383,2025
202504,2653061000,사상구 덕포2동,50대,1476,437,536,2025
202504,2653061000,사상구 덕포2동,60대이상,3614,386,848,2025
202504,2653062000,사상구 괘법동,20대,2941,960,1622,2025
202504,2653062000,사상구 괘법동,20대미만,783,219,488,2025
202504,2653062000,사상구 괘법동,30대,2824,561,1198,2025
202504,2653062000,사상구 괘법동,40대,1842,667,1052,2025
202504,2653062000,사상구 괘법동,50대,2725,849,1460,2025
202504,2653062000,사상구 괘법동,60대이상,5204,755,2333,2025
202504,2653064500,사상구 감전동,20대,588,430,458,2025
202504,2653064500,사상구 감전동,20대미만,292,35,136,2025
202504,2653064500,사상구 감전동,30대,771,761,592,2025
202504,2653064500,사상구 감전동,40대,763,805,648,2025
202504,2653064500,사상구 감전동,50대,1275,960,956,2025
202504,2653064500,사상구 감전동,60대이상,3499,878,1287,2025
202504,2653065000,사상구 주례1동,20대,1113,220,343,2025
202504,2653065000,사상구 주례1동,20대미만,1215,30,115,2025
202504,2653065000,사상구 주례1동,30대,1501,310,376,2025
202504,2653065000,사상구 주례1동,40대,1543,345,365,2025
202504,2653065000,사상구 주례1동,50대,2041,460,556,2025
202504,2653065000,사상구 주례1동,60대이상,4266,391,1224,2025
202504,2653066000,사상구 주례2동,20대,2546,1046,933,2025
202504,2653066000,사상구 주례2동,20대미만,1711,503,433,2025
202504,2653066000,사상구 주례2동,30대,1719,318,508,2025
202504,2653066000,사상구 주례2동,40대,1982,339,521,2025
202504,2653066000,사상구 주례2동,50대,2318,394,731,2025
202504,2653066000,사상구 주례2동,60대이상,5080,350,1356,2025
202504,2653066100,사상구 주례3동,20대,408,65,149,2025
202504,2653066100,사상구 주례3동,20대미만,366,50,82,2025
202504,2653066100,사상구 주례3동,30대,349,93,177,2025
202504,2653066100,사상구 주례3동,40대,535,114,176,2025
202504,2653066100,사상구 주례3동,50대,782,121,242,2025
202504,2653066100,사상구 주례3동,60대이상,1851,119,364,2025
202504,2653067000,사상구 학장동,20대,962,308,466,2025
202504,2653067000,사상구 학장동,20대미만,1008,167,361,2025
202504,2653067000,사상구 학장동,30대,1059,453,631,2025
202504,2653067000,사상구 학장동,40대,1668,553,836,2025
202504,2653067000,사상구 학장동,50대,2080,760,1153,2025
202504,2653067000,사상구 학장동,60대이상,5065,625,2107,2025
202504,2653068000,사상구 엄궁동,20대,1523,249,255,2025
202504,2653068000,사상구 엄궁동,20대미만,2348,19,98,2025
202504,2653068000,사상구 엄궁동,30대,1763,303,411,2025
202504,2653068000,사상구 엄궁동,40대,2448,502,457,2025
202504,2653068000,사상구 엄궁동,50대,3341,587,703,2025
202504,2653068000,사상구 엄궁동,60대이상,5761,406,977,2025
202504,2671025000,기장군 기장읍,20대,3659,920,1422,2025
202504,2671025000,기장군 기장읍,20대미만,3713,137,802,2025
202504,2671025000,기장군 기장읍,30대,4236,1137,2272,2025
202504,2671025000,기장군 기장읍,40대,5422,1299,2298,2025
202504,2671025000,기장군 기장읍,50대,7206,1653,2654,2025
202504,2671025000,기장군 기장읍,60대이상,16782,1091,3778,2025
202504,2671025300,기장군 장안읍,20대,504,570,620,2025
202504,2671025300,기장군 장안읍,20대미만,371,260,331,2025
202504,2671025300,기장군 장안읍,30대,650,1064,994,2025
202504,2671025300,기장군 장안읍,40대,682,1234,1337,2025
202504,2671025300,기장군 장안읍,50대,1028,1085,1432,2025
202504,2671025300,기장군 장안읍,60대이상,3032,624,1806,2025
202504,2671025600,기장군 정관읍,20대,4393,952,769,2025
202504,2671025600,기장군 정관읍,20대미만,13940,94,331,2025
202504,2671025600,기장군 정관읍,30대,6570,1236,920,2025
202504,2671025600,기장군 정관읍,40대,13874,2375,1227,2025
202504,2671025600,기장군 정관읍,50대,8777,1836,1375,2025
202504,2671025600,기장군 정관읍,60대이상,13304,953,1674,2025
202504,2671025900,기장군 일광읍,20대,1771,309,589,2025
202504,2671025900,기장군 일광읍,20대미만,2452,56,222,2025
202504,2671025900,기장군 일광읍,30대,3532,497,768,2025
202504,2671025900,기장군 일광읍,40대,3862,612,890,2025
202504,2671025900,기장군 일광읍,50대,3076,518,1141,2025
202504,2671025900,기장군 일광읍,60대이상,5530,404,1640,2025
202504,2671033000,기장군 철마면,20대,155,51,81,2025
202504,2671033000,기장군 철마면,20대미만,176,12,49,2025
202504,2671033000,기장군 철마면,30대,238,92,158,2025
202504,2671033000,기장군 철마면,40대,419,152,253,2025
202504,2671033000,기장군 철마면,50대,633,273,503,2025
202504,2671033000,기장군 철마면,60대이상,3185,275,1080,2025
202503,2611051000,중구 중앙동,20대,516,752,1125,2025
202503,2611051000,중구 중앙동,20대미만,252,40,346,2025
202503,2611051000,중구 중앙동,30대,568,1191,1149,2025
202503,2611051000,중구 중앙동,40대,655,1060,1037,2025
202503,2611051000,중구 중앙동,50대,781,1076,1145,2025
202503,2611051000,중구 중앙동,60대이상,1818,629,1549,2025
202503,2611052000,중구 동광동,20대,110,52,158,2025
202503,2611052000,중구 동광동,20대미만,35,0,67,2025
202503,2611052000,중구 동광동,30대,134,67,145,2025
202503,2611052000,중구 동광동,40대,164,93,168,2025
202503,2611052000,중구 동광동,50대,268,99,199,2025
202503,2611052000,중구 동광동,60대이상,1000,76,397,2025
202503,2611053000,중구 대청동,20대,486,140,352,2025
202503,2611053000,중구 대청동,20대미만,221,23,170,2025
202503,2611053000,중구 대청동,30대,359,224,268,2025
202503,2611053000,중구 대청동,40대,479,196,261,2025
202503,2611053000,중구 대청동,50대,674,192,337,2025
202503,2611053000,중구 대청동,60대이상,1996,186,662,2025
202503,2611054500,중구 보수동,20대,853,69,323,2025
202503,2611054500,중구 보수동,20대미만,288,10,258,2025
202503,2611054500,중구 보수동,30대,497,71,166,2025
202503,2611054500,중구 보수동,40대,521,73,182,2025
202503,2611054500,중구 보수동,50대,1101,141,235,2025
202503,2611054500,중구 보수동,60대이상,2150,135,520,2025
202503,2611056000,중구 부평동,20대,256,113,907,2025
202503,2611056000,중구 부평동,20대미만,145,7,263,2025
202503,2611056000,중구 부평동,30대,236,173,693,2025
202503,2611056000,중구 부평동,40대,313,196,703,2025
202503,2611056000,중구 부평동,50대,497,240,960,2025
202503,2611056000,중구 부평동,60대이상,1484,302,1775,2025
202503,2611057000,중구 광복동,20대,44,84,262,2025
202503,2611057000,중구 광복동,20대미만,18,11,131,2025
202503,2611057000,중구 광복동,30대,38,73,195,2025
202503,2611057000,중구 광복동,40대,71,85,221,2025
202503,2611057000,중구 광복동,50대,73,121,274,2025
202503,2611057000,중구 광복동,60대이상,306,264,470,2025
202503,2611058000,중구 남포동,20대,107,232,845,2025
202503,2611058000,중구 남포동,20대미만,40,21,332,2025
202503,2611058000,중구 남포동,30대,166,333,762,2025
202503,2611058000,중구 남포동,40대,206,310,830,2025
202503,2611058000,중구 남포동,50대,305,448,1238,2025
202503,2611058000,중구 남포동,60대이상,831,777,2988,2025
202503,2611059000,중구 영주1동,20대,47,16,82,2025
202503,2611059000,중구 영주1동,20대미만,11,0,14,2025
202503,2611059000,중구 영주1동,30대,33,24,52,2025
202503,2611059000,중구 영주1동,40대,37,22,51,2025
202503,2611059000,중구 영주1동,50대,48,17,71,2025
202503,2611059000,중구 영주1동,60대이상,133,19,102,2025
202503,2611060000,중구 영주2동,20대,351,39,144,2025
202503,2611060000,중구 영주2동,20대미만,257,4,96,2025
202503,2611060000,중구 영주2동,30대,341,43,121,2025
202503,2611060000,중구 영주2동,40대,498,56,123,2025
202503,2611060000,중구 영주2동,50대,842,94,185,2025
202503,2611060000,중구 영주2동,60대이상,2639,69,529,2025
202503,2614051000,서구 동대신1동,20대,332,29,233,2025
202503,2614051000,서구 동대신1동,20대미만,218,7,179,2025
202503,2614051000,서구 동대신1동,30대,349,42,128,2025
202503,2614051000,서구 동대신1동,40대,441,39,173,2025
202503,2614051000,서구 동대신1동,50대,560,60,233,2025
202503,2614051000,서구 동대신1동,60대이상,1465,61,396,2025
202503,2614052000,서구 동대신2동,20대,141,7,59,2025
202503,2614052000,서구 동대신2동,20대미만,104,2,70,2025
202503,2614052000,서구 동대신2동,30대,148,7,40,2025
202503,2614052000,서구 동대신2동,40대,303,25,58,2025
202503,2614052000,서구 동대신2동,50대,371,38,76,2025
202503,2614052000,서구 동대신2동,60대이상,1371,37,187,2025
202503,2614053000,서구 동대신3동,20대,656,251,619,2025
202503,2614053000,서구 동대신3동,20대미만,447,117,515,2025
202503,2614053000,서구 동대신3동,30대,460,240,470,2025
202503,2614053000,서구 동대신3동,40대,574,230,541,2025
202503,2614053000,서구 동대신3동,50대,716,266,707,2025
202503,2614053000,서구 동대신3동,60대이상,2090,189,1564,2025
202503,2614054000,서구 서대신1동,20대,981,123,381,2025
202503,2614054000,서구 서대신1동,20대미만,1065,25,249,2025
202503,2614054000,서구 서대신1동,30대,1208,168,308,2025
202503,2614054000,서구 서대신1동,40대,1684,198,405,2025
202503,2614054000,서구 서대신1동,50대,1537,253,480,2025
202503,2614054000,서구 서대신1동,60대이상,3657,210,913,2025
202503,2614056000,서구 서대신3동,20대,231,30,114,2025
202503,2614056000,서구 서대신3동,20대미만,302,27,263,2025
202503,2614056000,서구 서대신3동,30대,224,66,120,2025
202503,2614056000,서구 서대신3동,40대,361,68,160,2025
202503,2614056000,서구 서대신3동,50대,416,60,211,2025
202503,2614056000,서구 서대신3동,60대이상,1068,59,369,2025
202503,2614057000,서구 서대신4동,20대,407,41,239,2025
202503,2614057000,서구 서대신4동,20대미만,529,16,239,2025
202503,2614057000,서구 서대신4동,30대,414,51,148,2025
202503,2614057000,서구 서대신4동,40대,714,69,191,2025
202503,2614057000,서구 서대신4동,50대,785,72,280,2025
202503,2614057000,서구 서대신4동,60대이상,1927,91,545,2025
202503,2614059000,서구 부민동,20대,472,82,639,2025
202503,2614059000,서구 부민동,20대미만,290,4,435,2025
202503,2614059000,서구 부민동,30대,322,50,140,2025
202503,2614059000,서구 부민동,40대,454,64,153,2025
202503,2614059000,서구 부민동,50대,498,64,199,2025
202503,2614059000,서구 부민동,60대이상,1261,56,280,2025
202503,2614061500,서구 아미동,20대,457,50,270,2025
202503,2614061500,서구 아미동,20대미만,160,3,69,2025
202503,2614061500,서구 아미동,30대,459,92,249,2025
202503,2614061500,서구 아미동,40대,390,82,215,2025
202503,2614061500,서구 아미동,50대,670,79,255,2025
202503,2614061500,서구 아미동,60대이상,2545,97,638,2025
202503,2614063000,서구 초장동,20대,166,11,129,2025
202503,2614063000,서구 초장동,20대미만,105,2,122,2025
202503,2614063000,서구 초장동,30대,174,12,57,2025
202503,2614063000,서구 초장동,40대,285,18,110,2025
202503,2614063000,서구 초장동,50대,454,35,178,2025
202503,2614063000,서구 초장동,60대이상,1688,44,328,2025
202503,2614064000,서구 충무동,20대,506,62,172,2025
202503,2614064000,서구 충무동,20대미만,255,35,161,2025
202503,2614064000,서구 충무동,30대,390,118,137,2025
202503,2614064000,서구 충무동,40대,550,136,170,2025
202503,2614064000,서구 충무동,50대,644,171,281,2025
202503,2614064000,서구 충무동,60대이상,2042,168,614,2025
202503,2614065000,서구 남부민1동,20대,131,14,54,2025
202503,2614065000,서구 남부민1동,20대미만,56,5,17,2025
202503,2614065000,서구 남부민1동,30대,85,14,52,2025
202503,2614065000,서구 남부민1동,40대,167,30,77,2025
202503,2614065000,서구 남부민1동,50대,424,48,134,2025
202503,2614065000,서구 남부민1동,60대이상,1160,60,359,2025
202503,2614066000,서구 남부민2동,20대,344,50,186,2025
202503,2614066000,서구 남부민2동,20대미만,312,8,189,2025
202503,2614066000,서구 남부민2동,30대,391,56,259,2025
202503,2614066000,서구 남부민2동,40대,557,75,282,2025
202503,2614066000,서구 남부민2동,50대,922,92,359,2025
202503,2614066000,서구 남부민2동,60대이상,3098,111,770,2025
202503,2614068000,서구 암남동,20대,1109,310,750,2025
202503,2614068000,서구 암남동,20대미만,768,27,227,2025
202503,2614068000,서구 암남동,30대,1154,408,720,2025
202503,2614068000,서구 암남동,40대,1596,510,895,2025
202503,2614068000,서구 암남동,50대,1988,602,1105,2025
202503,2614068000,서구 암남동,60대이상,5025,405,1930,2025
202503,2617051000,동구 초량1동,20대,136,138,370,2025
202503,2617051000,동구 초량1동,20대미만,109,12,84,2025
202503,2617051000,동구 초량1동,30대,156,222,346,2025
202503,2617051000,동구 초량1동,40대,206,183,335,2025
202503,2617051000,동구 초량1동,50대,321,173,391,2025
202503,2617051000,동구 초량1동,60대이상,939,119,636,2025
202503,2617052000,동구 초량2동,20대,271,103,546,2025
202503,2617052000,동구 초량2동,20대미만,199,61,370,2025
202503,2617052000,동구 초량2동,30대,253,135,455,2025
202503,2617052000,동구 초량2동,40대,365,161,433,2025
202503,2617052000,동구 초량2동,50대,632,169,579,2025
202503,2617052000,동구 초량2동,60대이상,1989,174,977,2025
202503,2617053000,동구 초량3동,20대,1006,420,1298,2025
202503,2617053000,동구 초량3동,20대미만,640,27,434,2025
202503,2617053000,동구 초량3동,30대,1571,614,1294,2025
202503,2617053000,동구 초량3동,40대,1421,533,1331,2025
202503,2617053000,동구 초량3동,50대,1241,583,1636,2025
202503,2617053000,동구 초량3동,60대이상,2147,388,2175,2025
202503,2617055000,동구 초량6동,20대,72,22,112,2025
202503,2617055000,동구 초량6동,20대미만,45,1,121,2025
202503,2617055000,동구 초량6동,30대,84,20,119,2025
202503,2617055000,동구 초량6동,40대,95,22,126,2025
202503,2617055000,동구 초량6동,50대,167,31,129,2025
202503,2617055000,동구 초량6동,60대이상,431,21,162,2025
202503,2617056000,동구 수정1동,20대,270,64,177,2025
202503,2617056000,동구 수정1동,20대미만,251,10,121,2025
202503,2617056000,동구 수정1동,30대,251,74,200,2025
202503,2617056000,동구 수정1동,40대,363,77,185,2025
202503,2617056000,동구 수정1동,50대,469,78,211,2025
202503,2617056000,동구 수정1동,60대이상,1359,72,388,2025
202503,2617057000,동구 수정2동,20대,388,69,140,2025
202503,2617057000,동구 수정2동,20대미만,354,48,180,2025
202503,2617057000,동구 수정2동,30대,633,115,157,2025
202503,2617057000,동구 수정2동,40대,604,142,192,2025
202503,2617057000,동구 수정2동,50대,886,162,293,2025
202503,2617057000,동구 수정2동,60대이상,2706,132,576,2025
202503,2617059000,동구 수정4동,20대,121,10,27,2025
202503,2617059000,동구 수정4동,20대미만,76,0,25,2025
202503,2617059000,동구 수정4동,30대,114,14,38,2025
202503,2617059000,동구 수정4동,40대,153,15,42,2025
202503,2617059000,동구 수정4동,50대,371,25,65,2025
202503,2617059000,동구 수정4동,60대이상,1331,26,151,2025
202503,2617060000,동구 수정5동,20대,263,11,38,2025
202503,2617060000,동구 수정5동,20대미만,216,13,47,2025
202503,2617060000,동구 수정5동,30대,208,32,44,2025
202503,2617060000,동구 수정5동,40대,367,32,73,2025
202503,2617060000,동구 수정5동,50대,598,44,93,2025
202503,2617060000,동구 수정5동,60대이상,2083,32,203,2025
202503,2617064500,동구 좌천동,20대,212,18,173,2025
202503,2617064500,동구 좌천동,20대미만,116,11,211,2025
202503,2617064500,동구 좌천동,30대,244,32,224,2025
202503,2617064500,동구 좌천동,40대,248,39,215,2025
202503,2617064500,동구 좌천동,50대,395,69,321,2025
202503,2617064500,동구 좌천동,60대이상,1404,64,733,2025
202503,2617065000,동구 범일1동,20대,572,50,193,2025
202503,2617065000,동구 범일1동,20대미만,298,32,124,2025
202503,2617065000,동구 범일1동,30대,620,84,262,2025
202503,2617065000,동구 범일1동,40대,748,105,195,2025
202503,2617065000,동구 범일1동,50대,1049,145,283,2025
202503,2617065000,동구 범일1동,60대이상,4003,177,627,2025
202503,2617066000,동구 범일2동,20대,545,370,567,2025
202503,2617066000,동구 범일2동,20대미만,312,13,176,2025
202503,2617066000,동구 범일2동,30대,687,687,783,2025
202503,2617066000,동구 범일2동,40대,692,865,803,2025
202503,2617066000,동구 범일2동,50대,925,988,1053,2025
202503,2617066000,동구 범일2동,60대이상,2193,842,1953,2025
202503,2617068000,동구 범일5동,20대,533,77,412,2025
202503,2617068000,동구 범일5동,20대미만,392,20,318,2025
202503,2617068000,동구 범일5동,30대,1344,129,511,2025
202503,2617068000,동구 범일5동,40대,1032,158,513,2025
202503,2617068000,동구 범일5동,50대,844,199,627,2025
202503,2617068000,동구 범일5동,60대이상,1679,306,1255,2025
202503,2620053000,영도구 남항동,20대,557,171,470,2025
202503,2620053000,영도구 남항동,20대미만,408,17,206,2025
202503,2620053000,영도구 남항동,30대,622,229,504,2025
202503,2620053000,영도구 남항동,40대,789,325,620,2025
202503,2620053000,영도구 남항동,50대,1276,440,950,2025
202503,2620053000,영도구 남항동,60대이상,4112,490,1899,2025
202503,2620054000,영도구 영선1동,20대,57,8,31,2025
202503,2620054000,영도구 영선1동,20대미만,42,6,24,2025
202503,2620054000,영도구 영선1동,30대,39,7,35,2025
202503,2620054000,영도구 영선1동,40대,113,20,62,2025
202503,2620054000,영도구 영선1동,50대,144,33,107,2025
202503,2620054000,영도구 영선1동,60대이상,464,58,211,2025
202503,2620055000,영도구 영선2동,20대,389,32,396,2025
202503,2620055000,영도구 영선2동,20대미만,352,7,261,2025
202503,2620055000,영도구 영선2동,30대,414,48,119,2025
202503,2620055000,영도구 영선2동,40대,518,54,140,2025
202503,2620055000,영도구 영선2동,50대,857,87,217,2025
202503,2620055000,영도구 영선2동,60대이상,2932,95,426,2025
202503,2620058500,영도구 신선동,20대,274,28,61,2025
202503,2620058500,영도구 신선동,20대미만,203,34,221,2025
202503,2620058500,영도구 신선동,30대,298,34,80,2025
202503,2620058500,영도구 신선동,40대,501,50,114,2025
202503,2620058500,영도구 신선동,50대,803,81,162,2025
202503,2620058500,영도구 신선동,60대이상,2979,61,332,2025
202503,2620059000,영도구 봉래1동,20대,248,26,145,2025
202503,2620059000,영도구 봉래1동,20대미만,270,7,92,2025
202503,2620059000,영도구 봉래1동,30대,288,75,200,2025
202503,2620059000,영도구 봉래1동,40대,440,99,260,2025
202503,2620059000,영도구 봉래1동,50대,568,128,360,2025
202503,2620059000,영도구 봉래1동,60대이상,1946,177,643,2025
202503,2620060500,영도구 봉래2동,20대,328,44,107,2025
202503,2620060500,영도구 봉래2동,20대미만,288,26,94,2025
202503,2620060500,영도구 봉래2동,30대,443,72,115,2025
202503,2620060500,영도구 봉래2동,40대,502,119,188,2025
202503,2620060500,영도구 봉래2동,50대,818,141,240,2025
202503,2620060500,영도구 봉래2동,60대이상,2435,136,444,2025
202503,2620063000,영도구 청학1동,20대,195,23,74,2025
202503,2620063000,영도구 청학1동,20대미만,186,12,66,2025
202503,2620063000,영도구 청학1동,30대,246,50,106,2025
202503,2620063000,영도구 청학1동,40대,413,129,190,2025
202503,2620063000,영도구 청학1동,50대,571,167,245,2025
202503,2620063000,영도구 청학1동,60대이상,1878,108,407,2025
202503,2620064000,영도구 청학2동,20대,696,113,260,2025
202503,2620064000,영도구 청학2동,20대미만,761,12,149,2025
202503,2620064000,영도구 청학2동,30대,1014,173,273,2025
202503,2620064000,영도구 청학2동,40대,1321,225,370,2025
202503,2620064000,영도구 청학2동,50대,1777,302,461,2025
202503,2620064000,영도구 청학2동,60대이상,4820,254,857,2025
202503,2620065000,영도구 동삼1동,20대,1801,273,790,2025
202503,2620065000,영도구 동삼1동,20대미만,2035,125,693,2025
202503,2620065000,영도구 동삼1동,30대,1777,312,444,2025
202503,2620065000,영도구 동삼1동,40대,2475,422,508,2025
202503,2620065000,영도구 동삼1동,50대,3410,513,733,2025
202503,2620065000,영도구 동삼1동,60대이상,9318,356,1110,2025
202503,2620066000,영도구 동삼2동,20대,500,168,1729,2025
202503,2620066000,영도구 동삼2동,20대미만,247,20,1472,2025
202503,2620066000,영도구 동삼2동,30대,327,113,459,2025
202503,2620066000,영도구 동삼2동,40대,419,144,562,2025
202503,2620066000,영도구 동삼2동,50대,536,156,648,2025
202503,2620066000,영도구 동삼2동,60대이상,1331,95,1037,2025
202503,2620067000,영도구 동삼3동,20대,355,47,219,2025
202503,2620067000,영도구 동삼3동,20대미만,333,21,259,2025
202503,2620067000,영도구 동삼3동,30대,435,75,200,2025
202503,2620067000,영도구 동삼3동,40대,624,92,262,2025
202503,2620067000,영도구 동삼3동,50대,977,140,315,2025
202503,2620067000,영도구 동삼3동,60대이상,3639,129,580,2025
202503,2623051000,부산진구 부전1동,20대,2186,659,1813,2025
202503,2623051000,부산진구 부전1동,20대미만,358,44,414,2025
202503,2623051000,부산진구 부전1동,30대,1802,844,1397,2025
202503,2623051000,부산진구 부전1동,40대,1052,733,1189,2025
202503,2623051000,부산진구 부전1동,50대,1311,891,1778,2025
202503,2623051000,부산진구 부전1동,60대이상,2816,1110,4610,2025
202503,2623052000,부산진구 부전2동,20대,1837,1659,6156,2025
202503,2623052000,부산진구 부전2동,20대미만,331,113,1587,2025
202503,2623052000,부산진구 부전2동,30대,1775,1255,3373,2025
202503,2623052000,부산진구 부전2동,40대,1233,897,2130,2025
202503,2623052000,부산진구 부전2동,50대,1141,873,1999,2025
202503,2623052000,부산진구 부전2동,60대이상,1797,652,2650,2025
202503,2623054000,부산진구 연지동,20대,634,69,224,2025
202503,2623054000,부산진구 연지동,20대미만,629,35,185,2025
202503,2623054000,부산진구 연지동,30대,908,93,258,2025
202503,2623054000,부산진구 연지동,40대,1282,175,234,2025
202503,2623054000,부산진구 연지동,50대,1431,149,274,2025
202503,2623054000,부산진구 연지동,60대이상,3929,151,544,2025
202503,2623055000,부산진구 초읍동,20대,1208,163,368,2025
202503,2623055000,부산진구 초읍동,20대미만,1688,36,356,2025
202503,2623055000,부산진구 초읍동,30대,1653,204,570,2025
202503,2623055000,부산진구 초읍동,40대,2113,286,584,2025
202503,2623055000,부산진구 초읍동,50대,2633,416,760,2025
202503,2623055000,부산진구 초읍동,60대이상,7590,338,1363,2025
202503,2623056000,부산진구 양정1동,20대,1619,339,1118,2025
202503,2623056000,부산진구 양정1동,20대미만,1151,88,916,2025
202503,2623056000,부산진구 양정1동,30대,1708,349,827,2025
202503,2623056000,부산진구 양정1동,40대,1672,352,688,2025
202503,2623056000,부산진구 양정1동,50대,2409,471,835,2025
202503,2623056000,부산진구 양정1동,60대이상,5477,414,1355,2025
202503,2623057000,부산진구 양정2동,20대,1714,194,788,2025
202503,2623057000,부산진구 양정2동,20대미만,561,75,560,2025
202503,2623057000,부산진구 양정2동,30대,1626,270,884,2025
202503,2623057000,부산진구 양정2동,40대,1137,254,700,2025
202503,2623057000,부산진구 양정2동,50대,1046,308,777,2025
202503,2623057000,부산진구 양정2동,60대이상,2194,222,1332,2025
202503,2623060000,부산진구 전포1동,20대,2655,785,2276,2025
202503,2623060000,부산진구 전포1동,20대미만,669,102,917,2025
202503,2623060000,부산진구 전포1동,30대,2626,589,1248,2025
202503,2623060000,부산진구 전포1동,40대,1466,349,659,2025
202503,2623060000,부산진구 전포1동,50대,1662,374,631,2025
202503,2623060000,부산진구 전포1동,60대이상,2776,277,684,2025
202503,2623061000,부산진구 전포2동,20대,2193,440,1680,2025
202503,2623061000,부산진구 전포2동,20대미만,989,44,477,2025
202503,2623061000,부산진구 전포2동,30대,2547,427,1171,2025
202503,2623061000,부산진구 전포2동,40대,2157,337,640,2025
202503,2623061000,부산진구 전포2동,50대,2264,409,664,2025
202503,2623061000,부산진구 전포2동,60대이상,5491,333,1093,2025
202503,2623064000,부산진구 부암1동,20대,1431,159,579,2025
202503,2623064000,부산진구 부암1동,20대미만,1194,31,217,2025
202503,2623064000,부산진구 부암1동,30대,2229,235,576,2025
202503,2623064000,부산진구 부암1동,40대,1948,279,484,2025
202503,2623064000,부산진구 부암1동,50대,2378,333,656,2025
202503,2623064000,부산진구 부암1동,60대이상,5062,266,1045,2025
202503,2623066000,부산진구 부암3동,20대,1285,88,374,2025
202503,2623066000,부산진구 부암3동,20대미만,1524,83,429,2025
202503,2623066000,부산진구 부암3동,30대,1874,130,402,2025
202503,2623066000,부산진구 부암3동,40대,1997,184,465,2025
202503,2623066000,부산진구 부암3동,50대,2644,298,696,2025
202503,2623066000,부산진구 부암3동,60대이상,5138,252,1522,2025
202503,2623067000,부산진구 당감1동,20대,1312,148,343,2025
202503,2623067000,부산진구 당감1동,20대미만,1341,59,827,2025
202503,2623067000,부산진구 당감1동,30대,1388,160,370,2025
202503,2623067000,부산진구 당감1동,40대,1742,191,430,2025
202503,2623067000,부산진구 당감1동,50대,2864,338,627,2025
202503,2623067000,부산진구 당감1동,60대이상,6256,293,1038,2025
202503,2623068000,부산진구 당감2동,20대,594,39,189,2025
202503,2623068000,부산진구 당감2동,20대미만,337,13,87,2025
202503,2623068000,부산진구 당감2동,30대,610,73,259,2025
202503,2623068000,부산진구 당감2동,40대,694,74,264,2025
202503,2623068000,부산진구 당감2동,50대,780,87,316,2025
202503,2623068000,부산진구 당감2동,60대이상,1703,87,514,2025
202503,2623070000,부산진구 당감4동,20대,511,41,181,2025
202503,2623070000,부산진구 당감4동,20대미만,584,29,161,2025
202503,2623070000,부산진구 당감4동,30대,592,55,241,2025
202503,2623070000,부산진구 당감4동,40대,799,76,268,2025
202503,2623070000,부산진구 당감4동,50대,1141,115,324,2025
202503,2623070000,부산진구 당감4동,60대이상,2472,131,565,2025
202503,2623071000,부산진구 가야1동,20대,1676,338,2605,2025
202503,2623071000,부산진구 가야1동,20대미만,1032,84,1998,2025
202503,2623071000,부산진구 가야1동,30대,1151,197,568,2025
202503,2623071000,부산진구 가야1동,40대,1445,278,623,2025
202503,2623071000,부산진구 가야1동,50대,1827,341,756,2025
202503,2623071000,부산진구 가야1동,60대이상,5073,288,1236,2025
202503,2623072000,부산진구 가야2동,20대,630,44,354,2025
202503,2623072000,부산진구 가야2동,20대미만,511,21,359,2025
202503,2623072000,부산진구 가야2동,30대,641,56,359,2025
202503,2623072000,부산진구 가야2동,40대,858,75,393,2025
202503,2623072000,부산진구 가야2동,50대,1131,160,489,2025
202503,2623072000,부산진구 가야2동,60대이상,3141,154,935,2025
202503,2623074000,부산진구 개금1동,20대,1959,161,732,2025
202503,2623074000,부산진구 개금1동,20대미만,709,33,280,2025
202503,2623074000,부산진구 개금1동,30대,1815,154,445,2025
202503,2623074000,부산진구 개금1동,40대,1429,181,424,2025
202503,2623074000,부산진구 개금1동,50대,1702,266,566,2025
202503,2623074000,부산진구 개금1동,60대이상,3689,257,966,2025
202503,2623075000,부산진구 개금2동,20대,714,123,628,2025
202503,2623075000,부산진구 개금2동,20대미만,526,17,182,2025
202503,2623075000,부산진구 개금2동,30대,541,187,407,2025
202503,2623075000,부산진구 개금2동,40대,726,154,354,2025
202503,2623075000,부산진구 개금2동,50대,1059,177,479,2025
202503,2623075000,부산진구 개금2동,60대이상,2785,125,963,2025
202503,2623076000,부산진구 개금3동,20대,1543,118,345,2025
202503,2623076000,부산진구 개금3동,20대미만,1567,57,416,2025
202503,2623076000,부산진구 개금3동,30대,1874,157,480,2025
202503,2623076000,부산진구 개금3동,40대,2065,180,391,2025
202503,2623076000,부산진구 개금3동,50대,2746,266,549,2025
202503,2623076000,부산진구 개금3동,60대이상,7881,304,974,2025
202503,2623077000,부산진구 범천1동,20대,1520,419,1106,2025
202503,2623077000,부산진구 범천1동,20대미만,385,19,315,2025
202503,2623077000,부산진구 범천1동,30대,1731,583,1126,2025
202503,2623077000,부산진구 범천1동,40대,1103,569,942,2025
202503,2623077000,부산진구 범천1동,50대,1175,662,1190,2025
202503,2623077000,부산진구 범천1동,60대이상,2638,602,2216,2025
202503,2623078000,부산진구 범천2동,20대,1281,133,459,2025
