snapshot,year,quarter,level,dictionarySignature,shops,districtCode,district,lawDongCode,lawDong
20200630,2020,2,lawDong,62f6a938f48b,74,26140,서구,2614011800,토성동5가
20200630,2020,2,lawDong,62f6a938f48b,76,26140,서구,2614011900,초장동
20200630,2020,2,lawDong,62f6a938f48b,362,26140,서구,2614012000,충무동1가
20200630,2020,2,lawDong,62f6a938f48b,68,26140,서구,2614012100,충무동2가
20200630,2020,2,lawDong,62f6a938f48b,54,26140,서구,2614012200,충무동3가
20200630,2020,2,lawDong,62f6a938f48b,349,26140,서구,2614012300,남부민동
20200630,2020,2,lawDong,62f6a938f48b,524,26140,서구,2614012400,암남동
20200630,2020,2,lawDong,62f6a938f48b,2254,26170,동구,2617010100,초량동
20200630,2020,2,lawDong,62f6a938f48b,1037,26170,동구,2617010200,수정동
20200630,2020,2,lawDong,62f6a938f48b,355,26170,동구,2617010300,좌천동
20200630,2020,2,lawDong,62f6a938f48b,2914,26170,동구,2617010400,범일동
20200630,2020,2,lawDong,62f6a938f48b,224,26200,영도구,2620010100,대교동1가
20200630,2020,2,lawDong,62f6a938f48b,236,26200,영도구,2620010200,대교동2가
20200630,2020,2,lawDong,62f6a938f48b,51,26200,영도구,2620010300,대평동1가
20200630,2020,2,lawDong,62f6a938f48b,24,26200,영도구,2620010400,대평동2가
20200630,2020,2,lawDong,62f6a938f48b,313,26200,영도구,2620010500,남항동1가
20200630,2020,2,lawDong,62f6a938f48b,141,26200,영도구,2620010600,남항동2가
20200630,2020,2,lawDong,62f6a938f48b,60,26200,영도구,2620010700,남항동3가
20200630,2020,2,lawDong,62f6a938f48b,167,26200,영도구,2620010800,영선동1가
20200630,2020,2,lawDong,62f6a938f48b,221,26200,영도구,2620010900,영선동2가
20200630,2020,2,lawDong,62f6a938f48b,118,26200,영도구,2620011000,영선동3가
20200630,2020,2,lawDong,62f6a938f48b,114,26200,영도구,2620011100,영선동4가
20200630,2020,2,lawDong,62f6a938f48b,46,26200,영도구,2620011200,신선동1가
20200630,2020,2,lawDong,62f6a938f48b,40,26200,영도구,2620011300,신선동2가
20200630,2020,2,lawDong,62f6a938f48b,49,26200,영도구,2620011400,신선동3가
20200630,2020,2,lawDong,62f6a938f48b,84,26200,영도구,2620011500,봉래동1가
20200630,2020,2,lawDong,62f6a938f48b,125,26200,영도구,2620011600,봉래동2가
20200630,2020,2,lawDong,62f6a938f48b,172,26200,영도구,2620011700,봉래동3가
20200630,2020,2,lawDong,62f6a938f48b,31,26200,영도구,2620011800,봉래동4가
20200630,2020,2,lawDong,62f6a938f48b,56,26200,영도구,2620011900,봉래동5가
20200630,2020,2,lawDong,62f6a938f48b,562,26200,영도구,2620012000,청학동
20200630,2020,2,lawDong,62f6a938f48b,1086,26200,영도구,2620012100,동삼동
20200630,2020,2,lawDong,62f6a938f48b,1776,26230,부산진구,2623010100,양정동
20200630,2020,2,lawDong,62f6a938f48b,2458,26230,부산진구,2623010200,전포동
20200630,2020,2,lawDong,62f6a938f48b,6590,26230,부산진구,2623010300,부전동
20200630,2020,2,lawDong,62f6a938f48b,1794,26230,부산진구,2623010400,범천동
20200630,2020,2,lawDong,62f6a938f48b,159,26230,부산진구,2623010500,범전동
20200630,2020,2,lawDong,62f6a938f48b,477,26230,부산진구,2623010600,연지동
20200630,2020,2,lawDong,62f6a938f48b,768,26230,부산진구,2623010700,초읍동
20200630,2020,2,lawDong,62f6a938f48b,802,26230,부산진구,2623010800,부암동
20200630,2020,2,lawDong,62f6a938f48b,1391,26230,부산진구,2623010900,당감동
20200630,2020,2,lawDong,62f6a938f48b,1242,26230,부산진구,2623011000,가야동
20200630,2020,2,lawDong,62f6a938f48b,1457,26230,부산진구,2623011100,개금동
20200630,2020,2,lawDong,62f6a938f48b,854,26260,동래구,2626010100,명장동
20200630,2020,2,lawDong,62f6a938f48b,2032,26260,동래구,2626010200,안락동
20200630,2020,2,lawDong,62f6a938f48b,86,26260,동래구,2626010300,칠산동
20200630,2020,2,lawDong,62f6a938f48b,297,26260,동래구,2626010400,낙민동
20200630,2020,2,lawDong,62f6a938f48b,375,26260,동래구,2626010500,복천동
20200630,2020,2,lawDong,62f6a938f48b,836,26260,동래구,2626010600,수안동
20200630,2020,2,lawDong,62f6a938f48b,1325,26260,동래구,2626010700,명륜동
20200630,2020,2,lawDong,62f6a938f48b,3380,26260,동래구,2626010800,온천동
20200630,2020,2,lawDong,62f6a938f48b,2060,26260,동래구,2626010900,사직동
20200630,2020,2,lawDong,62f6a938f48b,4305,26290,남구,2629010600,대연동
20200630,2020,2,lawDong,62f6a938f48b,1844,26290,남구,2629010700,용호동
20200630,2020,2,lawDong,62f6a938f48b,341,26290,남구,2629010800,용당동
20200630,2020,2,lawDong,62f6a938f48b,1493,26290,남구,2629010900,문현동
20200630,2020,2,lawDong,62f6a938f48b,252,26290,남구,2629011000,우암동
20200630,2020,2,lawDong,62f6a938f48b,623,26290,남구,2629011100,감만동
20200630,2020,2,lawDong,62f6a938f48b,597,26320,북구,2632010100,금곡동
20200630,2020,2,lawDong,62f6a938f48b,2113,26320,북구,2632010200,화명동
20200630,2020,2,lawDong,62f6a938f48b,1275,26320,북구,2632010300,만덕동
20200630,2020,2,lawDong,62f6a938f48b,2062,26320,북구,2632010400,덕천동
20200630,2020,2,lawDong,62f6a938f48b,2293,26320,북구,2632010500,구포동
20200630,2020,2,lawDong,62f6a938f48b,1250,26350,해운대구,2635010100,반송동
20200630,2020,2,lawDong,62f6a938f48b,67,26350,해운대구,2635010200,석대동
20200630,2020,2,lawDong,62f6a938f48b,1799,26350,해운대구,2635010300,반여동
20200630,2020,2,lawDong,62f6a938f48b,2279,26350,해운대구,2635010400,재송동
20200630,2020,2,lawDong,62f6a938f48b,4610,26350,해운대구,2635010500,우동
20200630,2020,2,lawDong,62f6a938f48b,2369,26350,해운대구,2635010600,중동
20200630,2020,2,lawDong,62f6a938f48b,2823,26350,해운대구,2635010700,좌동
20200630,2020,2,lawDong,62f6a938f48b,630,26350,해운대구,2635010800,송정동
20200630,2020,2,lawDong,62f6a938f48b,2148,26380,사하구,2638010100,괴정동
20200630,2020,2,lawDong,62f6a938f48b,1030,26380,사하구,2638010200,당리동
20200630,2020,2,lawDong,62f6a938f48b,2332,26380,사하구,2638010300,하단동
20200630,2020,2,lawDong,62f6a938f48b,1082,26380,사하구,2638010400,신평동
20200630,2020,2,lawDong,62f6a938f48b,1297,26380,사하구,2638010500,장림동
20200630,2020,2,lawDong,62f6a938f48b,1643,26380,사하구,2638010600,다대동
20200630,2020,2,lawDong,62f6a938f48b,278,26380,사하구,2638010700,구평동
20200630,2020,2,lawDong,62f6a938f48b,755,26380,사하구,2638010800,감천동
20200630,2020,2,lawDong,62f6a938f48b,153,26410,금정구,2641010100,두구동
20200630,2020,2,lawDong,62f6a938f48b,79,26410,금정구,2641010200,노포동
20200630,2020,2,lawDong,62f6a938f48b,234,26410,금정구,2641010300,청룡동
20200630,2020,2,lawDong,62f6a938f48b,1282,26410,금정구,2641010400,남산동
20200630,2020,2,lawDong,62f6a938f48b,39,26410,금정구,2641010500,선동
20200630,2020,2,lawDong,62f6a938f48b,45,26410,금정구,2641010600,오륜동
20200630,2020,2,lawDong,62f6a938f48b,1673,26410,금정구,2641010700,구서동
20200630,2020,2,lawDong,62f6a938f48b,2783,26410,금정구,2641010800,장전동
20200630,2020,2,lawDong,62f6a938f48b,1830,26410,금정구,2641010900,부곡동
20200630,2020,2,lawDong,62f6a938f48b,1375,26410,금정구,2641011000,서동
20200630,2020,2,lawDong,62f6a938f48b,418,26410,금정구,2641011100,금사동
20200630,2020,2,lawDong,62f6a938f48b,125,26410,금정구,2641011200,회동동
20200630,2020,2,lawDong,62f6a938f48b,123,26410,금정구,2641011300,금성동
20200630,2020,2,lawDong,62f6a938f48b,661,26440,강서구,2644010100,대저1동
20200630,2020,2,lawDong,62f6a938f48b,727,26440,강서구,2644010200,대저2동
20200630,2020,2,lawDong,62f6a938f48b,260,26440,강서구,2644010300,강동동
20200630,2020,2,lawDong,62f6a938f48b,2467,26440,강서구,2644010400,명지동
20200630,2020,2,lawDong,62f6a938f48b,59,26440,강서구,2644010500,죽림동
20200630,2020,2,lawDong,62f6a938f48b,19,26440,강서구,2644010600,식만동
20200630,2020,2,lawDong,62f6a938f48b,25,26440,강서구,2644010700,죽동동
20200630,2020,2,lawDong,62f6a938f48b,55,26440,강서구,2644010800,봉림동
20200630,2020,2,lawDong,62f6a938f48b,313,26440,강서구,2644010900,송정동
20200630,2020,2,lawDong,62f6a938f48b,154,26440,강서구,2644011000,화전동
20200630,2020,2,lawDong,62f6a938f48b,185,26440,강서구,2644011100,녹산동
20200630,2020,2,lawDong,62f6a938f48b,59,26440,강서구,2644011200,생곡동
20200630,2020,2,lawDong,62f6a938f48b,56,26440,강서구,2644011300,구랑동
20200630,2020,2,lawDong,62f6a938f48b,230,26440,강서구,2644011400,지사동
20200630,2020,2,lawDong,62f6a938f48b,60,26440,강서구,2644011500,미음동
20200630,2020,2,lawDong,62f6a938f48b,131,26440,강서구,2644011600,범방동
20200630,2020,2,lawDong,62f6a938f48b,507,26440,강서구,2644011700,신호동
20200630,2020,2,lawDong,62f6a938f48b,23,26440,강서구,2644011800,동선동
20200630,2020,2,lawDong,62f6a938f48b,49,26440,강서구,2644011900,성북동
20200630,2020,2,lawDong,62f6a938f48b,5,26440,강서구,2644012000,눌차동
20200630,2020,2,lawDong,62f6a938f48b,55,26440,강서구,2644012100,천성동
20200630,2020,2,lawDong,62f6a938f48b,44,26440,강서구,2644012200,대항동
20200630,2020,2,lawDong,62f6a938f48b,2682,26470,연제구,2647010100,거제동
20200630,2020,2,lawDong,62f6a938f48b,6621,26470,연제구,2647010200,연산동
20200630,2020,2,lawDong,62f6a938f48b,1192,26500,수영구,2650010100,망미동
20200630,2020,2,lawDong,62f6a938f48b,1043,26500,수영구,2650010200,수영동
20200630,2020,2,lawDong,62f6a938f48b,1362,26500,수영구,2650010300,민락동
20200630,2020,2,lawDong,62f6a938f48b,3019,26500,수영구,2650010400,광안동
20200630,2020,2,lawDong,62f6a938f48b,1728,26500,수영구,2650010500,남천동
20200630,2020,2,lawDong,62f6a938f48b,405,26530,사상구,2653010100,삼락동
20200630,2020,2,lawDong,62f6a938f48b,1215,26530,사상구,2653010200,모라동
20200630,2020,2,lawDong,62f6a938f48b,958,26530,사상구,2653010300,덕포동
20200630,2020,2,lawDong,62f6a938f48b,2498,26530,사상구,2653010400,괘법동
20200630,2020,2,lawDong,62f6a938f48b,1403,26530,사상구,2653010500,감전동
20200630,2020,2,lawDong,62f6a938f48b,1625,26530,사상구,2653010600,주례동
20200630,2020,2,lawDong,62f6a938f48b,826,26530,사상구,2653010700,학장동
20200630,2020,2,lawDong,62f6a938f48b,752,26530,사상구,2653010800,엄궁동
20200630,2020,2,lawDong,62f6a938f48b,660,26710,기장군,2671025021,기장읍
20200630,2020,2,lawDong,62f6a938f48b,338,26710,기장군,2671025022,기장읍
20200630,2020,2,lawDong,62f6a938f48b,10,26710,기장군,2671025023,기장읍
20200630,2020,2,lawDong,62f6a938f48b,80,26710,기장군,2671025024,기장읍
20200630,2020,2,lawDong,62f6a938f48b,66,26710,기장군,2671025025,기장읍
20200630,2020,2,lawDong,62f6a938f48b,735,26710,기장군,2671025026,기장읍
20200630,2020,2,lawDong,62f6a938f48b,272,26710,기장군,2671025027,기장읍
20200630,2020,2,lawDong,62f6a938f48b,107,26710,기장군,2671025028,기장읍
20200630,2020,2,lawDong,62f6a938f48b,99,26710,기장군,2671025029,기장읍
20200630,2020,2,lawDong,62f6a938f48b,20,26710,기장군,2671025030,기장읍
20200630,2020,2,lawDong,62f6a938f48b,8,26710,기장군,2671025031,기장읍
20200630,2020,2,lawDong,62f6a938f48b,411,26710,기장군,2671025032,기장읍
20200630,2020,2,lawDong,62f6a938f48b,209,26710,기장군,2671025033,기장읍
20200630,2020,2,lawDong,62f6a938f48b,64,26710,기장군,2671025034,기장읍
20200630,2020,2,lawDong,62f6a938f48b,304,26710,기장군,2671025321,장안읍
20200630,2020,2,lawDong,62f6a938f48b,4,26710,기장군,2671025323,장안읍
20200630,2020,2,lawDong,62f6a938f48b,30,26710,기장군,2671025324,장안읍
20200630,2020,2,lawDong,62f6a938f48b,44,26710,기장군,2671025325,장안읍
20200630,2020,2,lawDong,62f6a938f48b,8,26710,기장군,2671025326,장안읍
20200630,2020,2,lawDong,62f6a938f48b,13,26710,기장군,2671025327,장안읍
20200630,2020,2,lawDong,62f6a938f48b,61,26710,기장군,2671025328,장안읍
20200630,2020,2,lawDong,62f6a938f48b,35,26710,기장군,2671025329,장안읍
20200630,2020,2,lawDong,62f6a938f48b,103,26710,기장군,2671025330,장안읍
20200630,2020,2,lawDong,62f6a938f48b,31,26710,기장군,2671025331,장안읍
20200630,2020,2,lawDong,62f6a938f48b,37,26710,기장군,2671025332,장안읍
20200630,2020,2,lawDong,62f6a938f48b,16,26710,기장군,2671025333,장안읍
20200630,2020,2,lawDong,62f6a938f48b,112,26710,기장군,2671025334,장안읍
20200630,2020,2,lawDong,62f6a938f48b,224,26710,기장군,2671025621,정관읍
20200630,2020,2,lawDong,62f6a938f48b,955,26710,기장군,2671025622,정관읍
20200630,2020,2,lawDong,62f6a938f48b,4,26710,기장군,2671025623,정관읍
20200630,2020,2,lawDong,62f6a938f48b,4,26710,기장군,2671025624,정관읍
20200630,2020,2,lawDong,62f6a938f48b,226,26710,기장군,2671025625,정관읍
20200630,2020,2,lawDong,62f6a938f48b,20,26710,기장군,2671025626,정관읍
20200630,2020,2,lawDong,62f6a938f48b,418,26710,기장군,2671025627,정관읍
20200630,2020,2,lawDong,62f6a938f48b,379,26710,기장군,2671025628,정관읍
20200630,2020,2,lawDong,62f6a938f48b,5,26710,기장군,2671025629,정관읍
20200630,2020,2,lawDong,62f6a938f48b,79,26710,기장군,2671025630,정관읍
20200630,2020,2,lawDong,62f6a938f48b,318,26710,기장군,2671025921,일광읍
20200630,2020,2,lawDong,62f6a938f48b,124,26710,기장군,2671025922,일광읍
20200630,2020,2,lawDong,62f6a938f48b,29,26710,기장군,2671025923,일광읍
20200630,2020,2,lawDong,62f6a938f48b,46,26710,기장군,2671025924,일광읍
20200630,2020,2,lawDong,62f6a938f48b,23,26710,기장군,2671025925,일광읍
20200630,2020,2,lawDong,62f6a938f48b,30,26710,기장군,2671025926,일광읍
20200630,2020,2,lawDong,62f6a938f48b,57,26710,기장군,2671025927,일광읍
20200630,2020,2,lawDong,62f6a938f48b,25,26710,기장군,2671025928,일광읍
20200630,2020,2,lawDong,62f6a938f48b,3,26710,기장군,2671025929,일광읍
20200630,2020,2,lawDong,62f6a938f48b,16,26710,기장군,2671025930,일광읍
20200630,2020,2,lawDong,62f6a938f48b,53,26710,기장군,2671025931,일광읍
20200630,2020,2,lawDong,62f6a938f48b,3,26710,기장군,2671025932,일광읍
20200630,2020,2,lawDong,62f6a938f48b,12,26710,기장군,2671025933,일광읍
20200630,2020,2,lawDong,62f6a938f48b,13,26710,기장군,2671033021,철마면
20200630,2020,2,lawDong,62f6a938f48b,39,26710,기장군,2671033022,철마면
20200630,2020,2,lawDong,62f6a938f48b,2,26710,기장군,2671033023,철마면
20200630,2020,2,lawDong,62f6a938f48b,54,26710,기장군,2671033024,철마면
20200630,2020,2,lawDong,62f6a938f48b,26,26710,기장군,2671033025,철마면
20200630,2020,2,lawDong,62f6a938f48b,22,26710,기장군,2671033026,철마면
20200630,2020,2,lawDong,62f6a938f48b,6,26710,기장군,2671033027,철마면
20200630,2020,2,lawDong,62f6a938f48b,8,26710,기장군,2671033028,철마면
20200630,2020,2,lawDong,62f6a938f48b,53,26710,기장군,2671033029,철마면
20200630,2020,2,lawDong,62f6a938f48b,17,26710,기장군,2671033030,철마면
20200630,2020,2,lawDong,62f6a938f48b,13,26710,기장군,2671033031,철마면
20200930,2020,3,busan,62f6a938f48b,148500,,,,
20200930,2020,3,district,62f6a938f48b,7561,26110,중구,,
20200930,2020,3,district,62f6a938f48b,3881,26140,서구,,
20200930,2020,3,district,62f6a938f48b,6616,26170,동구,,
20200930,2020,3,district,62f6a938f48b,3968,26200,영도구,,
20200930,2020,3,district,62f6a938f48b,19223,26230,부산진구,,
20200930,2020,3,district,62f6a938f48b,11389,26260,동래구,,
20200930,2020,3,district,62f6a938f48b,8949,26290,남구,,
20200930,2020,3,district,62f6a938f48b,8448,26320,북구,,
20200930,2020,3,district,62f6a938f48b,16097,26350,해운대구,,
20200930,2020,3,district,62f6a938f48b,10630,26380,사하구,,
20200930,2020,3,district,62f6a938f48b,10251,26410,금정구,,
20200930,2020,3,district,62f6a938f48b,6349,26440,강서구,,
20200930,2020,3,district,62f6a938f48b,9449,26470,연제구,,
20200930,2020,3,district,62f6a938f48b,8532,26500,수영구,,
20200930,2020,3,district,62f6a938f48b,9758,26530,사상구,,
20200930,2020,3,district,62f6a938f48b,7399,26710,기장군,,
20200930,2020,3,lawDong,62f6a938f48b,299,26110,중구,2611010100,영주동
20200930,2020,3,lawDong,62f6a938f48b,61,26110,중구,2611010200,대창동1가
20200930,2020,3,lawDong,62f6a938f48b,48,26110,중구,2611010300,대창동2가
20200930,2020,3,lawDong,62f6a938f48b,58,26110,중구,2611010400,중앙동1가
20200930,2020,3,lawDong,62f6a938f48b,117,26110,중구,2611010500,중앙동2가
20200930,2020,3,lawDong,62f6a938f48b,114,26110,중구,2611010600,중앙동3가
20200930,2020,3,lawDong,62f6a938f48b,673,26110,중구,2611010700,중앙동4가
20200930,2020,3,lawDong,62f6a938f48b,61,26110,중구,2611010800,중앙동5가
20200930,2020,3,lawDong,62f6a938f48b,229,26110,중구,2611010900,중앙동6가
20200930,2020,3,lawDong,62f6a938f48b,392,26110,중구,2611011000,중앙동7가
20200930,2020,3,lawDong,62f6a938f48b,71,26110,중구,2611011100,동광동1가
20200930,2020,3,lawDong,62f6a938f48b,75,26110,중구,2611011200,동광동2가
20200930,2020,3,lawDong,62f6a938f48b,76,26110,중구,2611011300,동광동3가
20200930,2020,3,lawDong,62f6a938f48b,70,26110,중구,2611011400,동광동4가
20200930,2020,3,lawDong,62f6a938f48b,107,26110,중구,2611011500,동광동5가
20200930,2020,3,lawDong,62f6a938f48b,68,26110,중구,2611011600,대청동1가
20200930,2020,3,lawDong,62f6a938f48b,153,26110,중구,2611011700,대청동2가
20200930,2020,3,lawDong,62f6a938f48b,55,26110,중구,2611011800,대청동3가
20200930,2020,3,lawDong,62f6a938f48b,85,26110,중구,2611011900,대청동4가
20200930,2020,3,lawDong,62f6a938f48b,185,26110,중구,2611012000,보수동1가
20200930,2020,3,lawDong,62f6a938f48b,132,26110,중구,2611012100,보수동2가
20200930,2020,3,lawDong,62f6a938f48b,77,26110,중구,2611012200,보수동3가
20200930,2020,3,lawDong,62f6a938f48b,651,26110,중구,2611012300,부평동1가
20200930,2020,3,lawDong,62f6a938f48b,559,26110,중구,2611012400,부평동2가
20200930,2020,3,lawDong,62f6a938f48b,165,26110,중구,2611012500,부평동3가
20200930,2020,3,lawDong,62f6a938f48b,123,26110,중구,2611012600,부평동4가
20200930,2020,3,lawDong,62f6a938f48b,300,26110,중구,2611012700,신창동1가
20200930,2020,3,lawDong,62f6a938f48b,262,26110,중구,2611012800,신창동2가
20200930,2020,3,lawDong,62f6a938f48b,109,26110,중구,2611012900,신창동3가
20200930,2020,3,lawDong,62f6a938f48b,267,26110,중구,2611013000,신창동4가
20200930,2020,3,lawDong,62f6a938f48b,184,26110,중구,2611013100,창선동1가
