year2024,code,name,populationType,observedMonths2024,nameMissing2024,peakHours2024,maximum2024,midnight2024,noon2024,noonToMidnight2024,year2023,observedMonths2023,nameMissing2023,peakHours2023,maximum2023,midnight2023,noon2023,noonToMidnight2023,peakSetSame,noonChange
2024,2629068000,남구 문현1동,평균직장인구수,12,False,15시,1324.4166666666667,107.25,1312.25,12.235431235431236,2023,12,False,15시,1486.75,108.33333333333333,1480.25,13.663846153846155,True,-168.0
2024,2629068000,남구 문현1동,평균방문인구수,12,False,12시,2474.9166666666665,1827.4166666666667,2474.9166666666665,1.3543253226321308,2023,12,False,13시,2419.1666666666665,1846.4166666666667,2413.6666666666665,1.3072166809586134,False,61.25
2024,2629069000,남구 문현2동,평균주거인구수,12,False,04시,5197.25,5040.166666666667,3153.3333333333335,0.6256406864852353,2023,12,False,04시|05시,4912.583333333333,4759.083333333333,3036.5833333333335,0.6380605508763944,False,116.75
2024,2629069000,남구 문현2동,평균직장인구수,12,False,14시,4936.25,164.83333333333334,4496.083333333333,27.276541961577347,2023,12,False,14시,4779.916666666667,195.5,4466.583333333333,22.84697357203751,True,29.5
2024,2629069000,남구 문현2동,평균방문인구수,12,False,14시,4215.333333333333,1562.3333333333333,4038.5833333333335,2.5849690633667595,2023,12,False,14시,3953.25,1645.0,3825.1666666666665,2.3253292806484294,True,213.41666666666697
2024,2629070000,남구 문현3동,평균주거인구수,12,False,04시,10561.083333333334,10296.666666666666,5744.666666666667,0.5579151829070897,2023,12,False,04시,10105.25,9853.166666666666,5489.75,0.557155905884741,True,254.91666666666697
2024,2629070000,남구 문현3동,평균직장인구수,12,False,16시,1523.8333333333333,213.91666666666666,1366.8333333333333,6.389559797428905,2023,12,False,16시,1400.5833333333333,189.5,1249.4166666666667,6.593227792436236,True,117.41666666666652
2024,2629070000,남구 문현3동,평균방문인구수,12,False,23시,7970.25,7909.5,6905.75,0.8730956444781591,2023,12,False,23시,7683.25,7644.583333333333,6467.416666666667,0.8460129721480352,True,438.33333333333303
2024,2629071000,남구 문현4동,평균주거인구수,12,False,04시,5260.666666666667,5053.916666666667,2937.5833333333335,0.581248866390753,2023,12,False,04시,5419.166666666667,5191.416666666667,3023.9166666666665,0.5824839077323145,True,-86.33333333333303
2024,2629071000,남구 문현4동,평균직장인구수,12,False,15시,1236.1666666666667,46.166666666666664,1156.1666666666667,25.043321299638993,2023,12,False,15시,1357.25,69.66666666666667,1303.3333333333333,18.708133971291865,True,-147.16666666666652
