year2024,행정동코드,행정동명,나이대,평균주거인구수2024,평균직장인구수2024,평균방문인구수2024,observedMonths2024,nameMissing2024,year2023,평균주거인구수2023,평균직장인구수2023,평균방문인구수2023,observedMonths2023,nameMissing2023,평균주거인구수差,평균직장인구수差,평균방문인구수差
2024,2626052000,동래구 복산동,20대미만,359.6666666666667,21.666666666666668,132.5,12,False,2023,357.25,27.666666666666668,139.91666666666666,12,False,2.4166666666666856,-6.0,-7.416666666666657
2024,2626052000,동래구 복산동,30대,505.5833333333333,64.08333333333333,130.5,12,False,2023,527.9166666666666,61.41666666666666,166.66666666666666,12,False,-22.333333333333314,2.6666666666666714,-36.16666666666666
2024,2626052000,동래구 복산동,40대,653.6666666666666,90.0,195.5,12,False,2023,681.3333333333334,100.25,233.0,12,False,-27.666666666666742,-10.25,-37.5
2024,2626052000,동래구 복산동,50대,1064.25,132.83333333333334,251.0,12,False,2023,1068.25,137.41666666666666,266.9166666666667,12,False,-4.0,-4.583333333333314,-15.916666666666686
2024,2626052000,동래구 복산동,60대이상,3246.25,165.16666666666666,460.0833333333333,12,False,2023,3012.25,154.66666666666666,492.8333333333333,12,False,234.0,10.5,-32.75
2024,2626054500,동래구 명륜동,20대,1563.5,511.8333333333333,1430.1666666666667,12,False,2023,1668.6666666666667,558.5833333333334,1508.6666666666667,12,False,-105.16666666666674,-46.75000000000006,-78.5
2024,2626054500,동래구 명륜동,20대미만,2502.1666666666665,286.1666666666667,682.0833333333334,12,False,2023,2564.333333333333,302.75,670.0,12,False,-62.166666666666515,-16.583333333333314,12.083333333333371
2024,2626054500,동래구 명륜동,30대,2048.833333333333,540.0833333333334,1205.5,12,False,2023,2124.1666666666665,510.5,1218.3333333333333,12,False,-75.33333333333348,29.58333333333337,-12.833333333333258
2024,2626054500,동래구 명륜동,40대,3322.1666666666665,625.3333333333334,1270.25,12,False,2023,3279.5,673.5833333333334,1312.0,12,False,42.666666666666515,-48.25,-41.75
2024,2626054500,동래구 명륜동,50대,3179.9166666666665,786.9166666666666,1469.6666666666667,12,False,2023,3100.833333333333,730.3333333333334,1464.6666666666667,12,False,79.08333333333348,56.58333333333326,5.0
2024,2626054500,동래구 명륜동,60대이상,4762.5,599.5833333333334,2514.1666666666665,12,False,2023,4662.833333333333,582.25,2356.0,12,False,99.66666666666697,17.33333333333337,158.16666666666652
2024,2626055000,동래구 온천1동,20대,2590.25,405.25,940.6666666666666,12,False,2023,2504.6666666666665,414.25,1006.8333333333334,12,False,85.58333333333348,-9.0,-66.16666666666674
2024,2626055000,동래구 온천1동,20대미만,1752.1666666666667,207.08333333333331,574.75,12,False,2023,1548.25,198.16666666666663,555.0,12,False,203.91666666666674,8.916666666666686,19.75
2024,2626055000,동래구 온천1동,30대,3309.333333333333,449.5,1127.1666666666667,12,False,2023,2988.75,445.0833333333333,1111.8333333333333,12,False,320.58333333333303,4.416666666666686,15.333333333333485
