snapshot,fieldStudyArea,district,lawDong,categoryCode,category,shops,denominatorShops,sharePct
20241231,못골시장,남구,대연동,S204,모터사이클 수리,6,4826,0.12432656444260257
20241231,못골시장,남구,대연동,S205,가전제품 수리,10,4826,0.20721094073767096
20241231,못골시장,남구,대연동,S206,기타 가정용품 수리,19,4826,0.3937007874015748
20241231,못골시장,남구,대연동,S207,이용·미용,452,4826,9.365934521342727
20241231,못골시장,남구,대연동,S208,욕탕·신체관리,27,4826,0.5594695399917116
20241231,못골시장,남구,대연동,S209,세탁,34,4826,0.7045171985080813
20241231,못골시장,남구,대연동,S210,장례식장 ,2,4826,0.04144218814753419
20241231,못골시장,남구,대연동,S211,기타 개인,4,4826,0.08288437629506838
20241231,광안역 주변,수영구,광안동,G202,자동차 부품 소매,10,3714,0.2692514808831449
20241231,광안역 주변,수영구,광안동,G203,모터사이클 소매,6,3714,0.16155088852988692
20241231,광안역 주변,수영구,광안동,G204,종합 소매,144,3714,3.877221324717286
20241231,광안역 주변,수영구,광안동,G205,식료품 소매,68,3714,1.830910070005385
20241231,광안역 주변,수영구,광안동,G206,음료 소매,2,3714,0.053850296176628974
20241231,광안역 주변,수영구,광안동,G207,담배 소매,7,3714,0.1884760366182014
20241231,광안역 주변,수영구,광안동,G208,가전·통신 소매,44,3714,1.1847065158858374
20241231,광안역 주변,수영구,광안동,G209,섬유·의복·신발 소매,113,3714,3.042541733979537
20241231,광안역 주변,수영구,광안동,G210,철물·건설자재 소매,16,3714,0.4308023694130318
20241231,광안역 주변,수영구,광안동,G211,가구 소매,7,3714,0.1884760366182014
20241231,광안역 주변,수영구,광안동,G212,기타 생활용품 소매,17,3714,0.45772751750134627
20241231,광안역 주변,수영구,광안동,G213,오락용품 소매,34,3714,0.9154550350026925
20241231,광안역 주변,수영구,광안동,G214,연료 소매,7,3714,0.1884760366182014
20241231,광안역 주변,수영구,광안동,G215,의약·화장품 소매,103,3714,2.773290253096392
20241231,광안역 주변,수영구,광안동,G216,안경·정밀기기 소매,17,3714,0.45772751750134627
20241231,광안역 주변,수영구,광안동,G217,시계·귀금속 소매,15,3714,0.40387722132471726
20241231,광안역 주변,수영구,광안동,G218,장식품 소매,31,3714,0.8346795907377491
20241231,광안역 주변,수영구,광안동,G219,식물 소매,21,3714,0.5654281098546042
20241231,광안역 주변,수영구,광안동,G220,애완동물·용품 소매,25,3714,0.6731287022078621
20241231,광안역 주변,수영구,광안동,G221,기타 상품 소매,9,3714,0.24232633279483037
20241231,광안역 주변,수영구,광안동,G222,중고 상품 소매,10,3714,0.2692514808831449
20241231,광안역 주변,수영구,광안동,I101,일반 숙박,175,3714,4.711900915455035
20241231,광안역 주변,수영구,광안동,I102,기타 숙박,4,3714,0.10770059235325795
20241231,광안역 주변,수영구,광안동,I201,한식,481,3714,12.950996230479268
20241231,광안역 주변,수영구,광안동,I202,중식,35,3714,0.942380183091007
20241231,광안역 주변,수영구,광안동,I203,일식,62,3714,1.6693591814754982
20241231,광안역 주변,수영구,광안동,I204,서양식,78,3714,2.10016155088853
20241231,광안역 주변,수영구,광안동,I205,동남아시아,8,3714,0.2154011847065159
20241231,광안역 주변,수영구,광안동,I207,구내식당·뷔페,4,3714,0.10770059235325795
20241231,광안역 주변,수영구,광안동,I210,기타 간이,287,3714,7.727517501346258
20241231,광안역 주변,수영구,광안동,I211,주점,229,3714,6.165858912224017
20241231,광안역 주변,수영구,광안동,I212,비알코올 ,210,3714,5.654281098546042
20241231,광안역 주변,수영구,광안동,L102,부동산 서비스,179,3714,4.819601507808293
20241231,광안역 주변,수영구,광안동,M103,법무관련 ,5,3714,0.13462574044157244
20241231,광안역 주변,수영구,광안동,M104,회계·세무,17,3714,0.45772751750134627
20241231,광안역 주변,수영구,광안동,M105,광고,35,3714,0.942380183091007
20241231,광안역 주변,수영구,광안동,M106,시장 조사,3,3714,0.08077544426494346
20241231,광안역 주변,수영구,광안동,M107,본사·경영 컨설팅,41,3714,1.1039310716208939
20241231,광안역 주변,수영구,광안동,M109,기술 서비스,53,3714,1.4270328486806678
20241231,광안역 주변,수영구,광안동,M111,수의,7,3714,0.1884760366182014
20241231,광안역 주변,수영구,광안동,M112,전문 디자인,64,3714,1.7232094776521272
20241231,광안역 주변,수영구,광안동,M113,사진 촬영,46,3714,1.2385568120624664
20241231,광안역 주변,수영구,광안동,M114,인쇄·제품제작,13,3714,0.3500269251480883
20241231,광안역 주변,수영구,광안동,M115,기타 전문 과학,3,3714,0.08077544426494346
20241231,광안역 주변,수영구,광안동,N101,시설관리,3,3714,0.08077544426494346
20241231,광안역 주변,수영구,광안동,N102,청소·방제,30,3714,0.8077544426494345
20241231,광안역 주변,수영구,광안동,N104,고용 알선,18,3714,0.48465266558966075
20241231,광안역 주변,수영구,광안동,N105,여행사·보조,13,3714,0.3500269251480883
20241231,광안역 주변,수영구,광안동,N107,사무 지원,1,3714,0.026925148088314487
20241231,광안역 주변,수영구,광안동,N108,기타 사업 서비스,17,3714,0.45772751750134627
20241231,광안역 주변,수영구,광안동,N109,운송장비 대여,5,3714,0.13462574044157244
20241231,광안역 주변,수영구,광안동,N110,가정용품 대여,11,3714,0.29617662897145935
20241231,광안역 주변,수영구,광안동,N111,산업용품 대여,22,3714,0.5923532579429187
20241231,광안역 주변,수영구,광안동,P105,일반 교육,40,3714,1.0770059235325795
20241231,광안역 주변,수영구,광안동,P106,기타 교육,98,3714,2.6386645126548194
20241231,광안역 주변,수영구,광안동,P107,교육 지원,10,3714,0.2692514808831449
20241231,광안역 주변,수영구,광안동,Q101,병원,11,3714,0.29617662897145935
20241231,광안역 주변,수영구,광안동,Q102,의원,52,3714,1.4001077005923532
20241231,광안역 주변,수영구,광안동,Q104,기타 보건,8,3714,0.2154011847065159
20241231,광안역 주변,수영구,광안동,R102,도서관·사적지,11,3714,0.29617662897145935
20241231,광안역 주변,수영구,광안동,R103,스포츠 서비스,54,3714,1.4539579967689822
20241231,광안역 주변,수영구,광안동,R104,유원지·오락,40,3714,1.0770059235325795
20241231,광안역 주변,수영구,광안동,S201,컴퓨터 수리,6,3714,0.16155088852988692
20241231,광안역 주변,수영구,광안동,S202,통신장비 수리,1,3714,0.026925148088314487
20241231,광안역 주변,수영구,광안동,S203,자동차 수리·세차,54,3714,1.4539579967689822
20241231,광안역 주변,수영구,광안동,S204,모터사이클 수리,6,3714,0.16155088852988692
20241231,광안역 주변,수영구,광안동,S205,가전제품 수리,7,3714,0.1884760366182014
20241231,광안역 주변,수영구,광안동,S206,기타 가정용품 수리,10,3714,0.2692514808831449
20241231,광안역 주변,수영구,광안동,S207,이용·미용,376,3714,10.123855681206246
20241231,광안역 주변,수영구,광안동,S208,욕탕·신체관리,27,3714,0.7269789983844911
20241231,광안역 주변,수영구,광안동,S209,세탁,35,3714,0.942380183091007
20241231,광안역 주변,수영구,광안동,S210,장례식장 ,1,3714,0.026925148088314487
20241231,광안역 주변,수영구,광안동,S211,기타 개인,2,3714,0.053850296176628974
20241231,신평역 주변,사하구,신평동,G202,자동차 부품 소매,4,1188,0.3367003367003367
20241231,신평역 주변,사하구,신평동,G203,모터사이클 소매,1,1188,0.08417508417508418
20241231,신평역 주변,사하구,신평동,G204,종합 소매,67,1188,5.63973063973064
20241231,신평역 주변,사하구,신평동,G205,식료품 소매,34,1188,2.861952861952862
20241231,신평역 주변,사하구,신평동,G206,음료 소매,1,1188,0.08417508417508418
20241231,신평역 주변,사하구,신평동,G207,담배 소매,4,1188,0.3367003367003367
20241231,신평역 주변,사하구,신평동,G208,가전·통신 소매,15,1188,1.2626262626262625
20241231,신평역 주변,사하구,신평동,G209,섬유·의복·신발 소매,31,1188,2.6094276094276094
20241231,신평역 주변,사하구,신평동,G210,철물·건설자재 소매,18,1188,1.5151515151515151
20241231,신평역 주변,사하구,신평동,G211,가구 소매,1,1188,0.08417508417508418
20241231,신평역 주변,사하구,신평동,G212,기타 생활용품 소매,4,1188,0.3367003367003367
20241231,신평역 주변,사하구,신평동,G213,오락용품 소매,14,1188,1.1784511784511784
20241231,신평역 주변,사하구,신평동,G214,연료 소매,12,1188,1.0101010101010102
20241231,신평역 주변,사하구,신평동,G215,의약·화장품 소매,30,1188,2.525252525252525
20241231,신평역 주변,사하구,신평동,G216,안경·정밀기기 소매,6,1188,0.5050505050505051
20241231,신평역 주변,사하구,신평동,G217,시계·귀금속 소매,7,1188,0.5892255892255892
20241231,신평역 주변,사하구,신평동,G218,장식품 소매,2,1188,0.16835016835016836
20241231,신평역 주변,사하구,신평동,G220,애완동물·용품 소매,3,1188,0.25252525252525254
20241231,신평역 주변,사하구,신평동,G221,기타 상품 소매,6,1188,0.5050505050505051
20241231,신평역 주변,사하구,신평동,G222,중고 상품 소매,7,1188,0.5892255892255892
20241231,신평역 주변,사하구,신평동,I101,일반 숙박,2,1188,0.16835016835016836
20241231,신평역 주변,사하구,신평동,I201,한식,198,1188,16.666666666666668
20241231,신평역 주변,사하구,신평동,I202,중식,12,1188,1.0101010101010102
20241231,신평역 주변,사하구,신평동,I203,일식,7,1188,0.5892255892255892
20241231,신평역 주변,사하구,신평동,I204,서양식,4,1188,0.3367003367003367
20241231,신평역 주변,사하구,신평동,I205,동남아시아,2,1188,0.16835016835016836
20241231,신평역 주변,사하구,신평동,I207,구내식당·뷔페,16,1188,1.3468013468013469
20241231,신평역 주변,사하구,신평동,I210,기타 간이,74,1188,6.228956228956229
20241231,신평역 주변,사하구,신평동,I211,주점,59,1188,4.966329966329966
20241231,신평역 주변,사하구,신평동,I212,비알코올 ,44,1188,3.7037037037037037
20241231,신평역 주변,사하구,신평동,L102,부동산 서비스,28,1188,2.356902356902357
20241231,신평역 주변,사하구,신평동,M103,법무관련 ,1,1188,0.08417508417508418
20241231,신평역 주변,사하구,신평동,M104,회계·세무,1,1188,0.08417508417508418
20241231,신평역 주변,사하구,신평동,M105,광고,28,1188,2.356902356902357
20241231,신평역 주변,사하구,신평동,M107,본사·경영 컨설팅,19,1188,1.5993265993265993
20241231,신평역 주변,사하구,신평동,M109,기술 서비스,17,1188,1.430976430976431
20241231,신평역 주변,사하구,신평동,M111,수의,3,1188,0.25252525252525254
20241231,신평역 주변,사하구,신평동,M112,전문 디자인,57,1188,4.797979797979798
20241231,신평역 주변,사하구,신평동,M113,사진 촬영,6,1188,0.5050505050505051
20241231,신평역 주변,사하구,신평동,M114,인쇄·제품제작,5,1188,0.4208754208754209
20241231,신평역 주변,사하구,신평동,M115,기타 전문 과학,3,1188,0.25252525252525254
20241231,신평역 주변,사하구,신평동,N101,시설관리,2,1188,0.16835016835016836
20241231,신평역 주변,사하구,신평동,N102,청소·방제,7,1188,0.5892255892255892
20241231,신평역 주변,사하구,신평동,N104,고용 알선,4,1188,0.3367003367003367
20241231,신평역 주변,사하구,신평동,N105,여행사·보조,2,1188,0.16835016835016836
20241231,신평역 주변,사하구,신평동,N108,기타 사업 서비스,5,1188,0.4208754208754209
20241231,신평역 주변,사하구,신평동,N109,운송장비 대여,7,1188,0.5892255892255892
20241231,신평역 주변,사하구,신평동,N110,가정용품 대여,2,1188,0.16835016835016836
20241231,신평역 주변,사하구,신평동,N111,산업용품 대여,3,1188,0.25252525252525254
20241231,신평역 주변,사하구,신평동,P105,일반 교육,21,1188,1.7676767676767677
20241231,신평역 주변,사하구,신평동,P106,기타 교육,21,1188,1.7676767676767677
20241231,신평역 주변,사하구,신평동,P107,교육 지원,3,1188,0.25252525252525254
20241231,신평역 주변,사하구,신평동,Q101,병원,2,1188,0.16835016835016836
20241231,신평역 주변,사하구,신평동,Q102,의원,3,1188,0.25252525252525254
20241231,신평역 주변,사하구,신평동,R102,도서관·사적지,5,1188,0.4208754208754209
20241231,신평역 주변,사하구,신평동,R103,스포츠 서비스,22,1188,1.8518518518518519
20241231,신평역 주변,사하구,신평동,R104,유원지·오락,36,1188,3.0303030303030303
20241231,신평역 주변,사하구,신평동,S201,컴퓨터 수리,5,1188,0.4208754208754209
20241231,신평역 주변,사하구,신평동,S202,통신장비 수리,1,1188,0.08417508417508418
20241231,신평역 주변,사하구,신평동,S203,자동차 수리·세차,51,1188,4.292929292929293
20241231,신평역 주변,사하구,신평동,S204,모터사이클 수리,3,1188,0.25252525252525254
20241231,신평역 주변,사하구,신평동,S205,가전제품 수리,5,1188,0.4208754208754209
20241231,신평역 주변,사하구,신평동,S206,기타 가정용품 수리,4,1188,0.3367003367003367
20241231,신평역 주변,사하구,신평동,S207,이용·미용,96,1188,8.080808080808081
20241231,신평역 주변,사하구,신평동,S208,욕탕·신체관리,10,1188,0.8417508417508418
20241231,신평역 주변,사하구,신평동,S209,세탁,13,1188,1.0942760942760943
20241231,신평역 주변,사하구,신평동,S210,장례식장 ,2,1188,0.16835016835016836
