기준년월,행정동코드,행정동명,시간대,평균주거인구수,평균직장인구수,평균방문인구수
202412,2614068000,서구 암남동,18시,9798,3175,5625
202412,2614068000,서구 암남동,19시,10481,2380,5342
202412,2614068000,서구 암남동,20시,12447,736,5065
202412,2614068000,서구 암남동,21시,13097,570,4837
202412,2614068000,서구 암남동,22시,13655,420,4465
202412,2614068000,서구 암남동,23시,14008,325,4161
202412,2617051000,동구 초량1동,00시,2481,70,1762
202412,2617051000,동구 초량1동,01시,2508,65,1735
202412,2617051000,동구 초량1동,02시,2533,58,1699
202412,2617051000,동구 초량1동,03시,2547,57,1686
202412,2617051000,동구 초량1동,04시,2557,58,1663
202412,2617051000,동구 초량1동,05시,2552,61,1665
202412,2617051000,동구 초량1동,06시,2520,86,1784
202412,2617051000,동구 초량1동,07시,2398,260,2080
202412,2617051000,동구 초량1동,08시,2208,970,2251
202412,2617051000,동구 초량1동,09시,1901,1803,2357
202412,2617051000,동구 초량1동,10시,1770,1957,2547
202412,2617051000,동구 초량1동,11시,1689,1965,2786
202412,2617051000,동구 초량1동,12시,1642,1903,2983
202412,2617051000,동구 초량1동,13시,1606,2016,2933
202412,2617051000,동구 초량1동,14시,1574,2030,2812
202412,2617051000,동구 초량1동,15시,1590,1994,2655
202412,2617051000,동구 초량1동,16시,1659,1940,2617
202412,2617051000,동구 초량1동,17시,1734,1729,2731
202412,2617051000,동구 초량1동,18시,1842,1200,2836
202412,2617051000,동구 초량1동,19시,1954,646,2515
202412,2617051000,동구 초량1동,20시,2176,336,2086
202412,2617051000,동구 초량1동,21시,2279,209,1870
202412,2617051000,동구 초량1동,22시,2355,135,1791
202412,2617051000,동구 초량1동,23시,2390,104,1737
202412,2617052000,동구 초량2동,00시,4606,112,2695
202412,2617052000,동구 초량2동,01시,4630,100,2515
202412,2617052000,동구 초량2동,02시,4655,91,2222
202412,2617052000,동구 초량2동,03시,4673,85,2092
202412,2617052000,동구 초량2동,04시,4681,88,2025
202412,2617052000,동구 초량2동,05시,4656,95,2049
202412,2617052000,동구 초량2동,06시,4547,113,2103
202412,2617052000,동구 초량2동,07시,4342,266,2229
202412,2617052000,동구 초량2동,08시,4027,985,2630
202412,2617052000,동구 초량2동,09시,3442,1775,3277
202412,2617052000,동구 초량2동,10시,3254,1959,4079
202412,2617052000,동구 초량2동,11시,3141,2034,4899
202412,2617052000,동구 초량2동,12시,3079,2061,5490
202412,2617052000,동구 초량2동,13시,3011,2085,5446
202412,2617052000,동구 초량2동,14시,2977,2093,5227
202412,2617052000,동구 초량2동,15시,3033,2079,4958
202412,2617052000,동구 초량2동,16시,3142,2001,4815
202412,2617052000,동구 초량2동,17시,3318,1790,4980
202412,2617052000,동구 초량2동,18시,3518,1418,5356
202412,2617052000,동구 초량2동,19시,3703,1030,5250
202412,2617052000,동구 초량2동,20시,4107,572,4793
202412,2617052000,동구 초량2동,21시,4248,420,4252
202412,2617052000,동구 초량2동,22시,4382,274,3765
202412,2617052000,동구 초량2동,23시,4460,185,3425
202412,2617053000,동구 초량3동,00시,10405,197,3199
202412,2617053000,동구 초량3동,01시,10531,180,3109
202412,2617053000,동구 초량3동,02시,10639,177,3026
202412,2617053000,동구 초량3동,03시,10697,172,3004
202412,2617053000,동구 초량3동,04시,10716,176,3099
202412,2617053000,동구 초량3동,05시,10691,201,3752
202412,2617053000,동구 초량3동,06시,10511,428,4820
202412,2617053000,동구 초량3동,07시,10017,940,6127
202412,2617053000,동구 초량3동,08시,8865,2648,7661
202412,2617053000,동구 초량3동,09시,6977,5347,9430
202412,2617053000,동구 초량3동,10시,6399,5690,10781
202412,2617053000,동구 초량3동,11시,6035,5700,10977
202412,2617053000,동구 초량3동,12시,5816,5608,11048
202412,2617053000,동구 초량3동,13시,5684,5815,11393
202412,2617053000,동구 초량3동,14시,5584,5839,11833
202412,2617053000,동구 초량3동,15시,5641,5775,12299
202412,2617053000,동구 초량3동,16시,5826,5597,11941
202412,2617053000,동구 초량3동,17시,6146,5026,11391
202412,2617053000,동구 초량3동,18시,6695,3603,11068
202412,2617053000,동구 초량3동,19시,7251,2284,10634
202412,2617053000,동구 초량3동,20시,8581,1024,9902
202412,2617053000,동구 초량3동,21시,9105,750,8666
202412,2617053000,동구 초량3동,22시,9570,509,7023
202412,2617053000,동구 초량3동,23시,9802,343,5275
202412,2617055000,동구 초량6동,00시,1346,13,452
202412,2617055000,동구 초량6동,01시,1359,12,437
202412,2617055000,동구 초량6동,02시,1370,11,437
202412,2617055000,동구 초량6동,03시,1375,11,435
202412,2617055000,동구 초량6동,04시,1378,12,432
202412,2617055000,동구 초량6동,05시,1363,13,436
202412,2617055000,동구 초량6동,06시,1339,18,462
202412,2617055000,동구 초량6동,07시,1271,68,506
202412,2617055000,동구 초량6동,08시,1140,196,602
202412,2617055000,동구 초량6동,09시,969,320,731
202412,2617055000,동구 초량6동,10시,900,348,848
202412,2617055000,동구 초량6동,11시,847,361,977
202412,2617055000,동구 초량6동,12시,821,373,1083
202412,2617055000,동구 초량6동,13시,796,386,1225
202412,2617055000,동구 초량6동,14시,782,400,1391
202412,2617055000,동구 초량6동,15시,802,386,1491
202412,2617055000,동구 초량6동,16시,839,370,1473
202412,2617055000,동구 초량6동,17시,899,324,1385
202412,2617055000,동구 초량6동,18시,958,261,1327
202412,2617055000,동구 초량6동,19시,1002,226,1229
202412,2617055000,동구 초량6동,20시,1133,123,1065
202412,2617055000,동구 초량6동,21시,1194,92,887
202412,2617055000,동구 초량6동,22시,1248,60,696
202412,2617055000,동구 초량6동,23시,1272,38,589
202412,2617056000,동구 수정1동,00시,3737,47,959
202412,2617056000,동구 수정1동,01시,3775,43,944
202412,2617056000,동구 수정1동,02시,3802,42,917
202412,2617056000,동구 수정1동,03시,3821,42,916
202412,2617056000,동구 수정1동,04시,3828,41,923
202412,2617056000,동구 수정1동,05시,3812,44,954
202412,2617056000,동구 수정1동,06시,3742,55,1008
202412,2617056000,동구 수정1동,07시,3574,131,1071
202412,2617056000,동구 수정1동,08시,3206,430,1194
202412,2617056000,동구 수정1동,09시,2712,859,1304
202412,2617056000,동구 수정1동,10시,2517,904,1425
202412,2617056000,동구 수정1동,11시,2388,906,1479
202412,2617056000,동구 수정1동,12시,2319,891,1479
202412,2617056000,동구 수정1동,13시,2269,916,1464
202412,2617056000,동구 수정1동,14시,2234,918,1453
202412,2617056000,동구 수정1동,15시,2278,924,1395
202412,2617056000,동구 수정1동,16시,2367,903,1306
202412,2617056000,동구 수정1동,17시,2488,819,1242
202412,2617056000,동구 수정1동,18시,2669,599,1213
202412,2617056000,동구 수정1동,19시,2833,425,1203
202412,2617056000,동구 수정1동,20시,3185,175,1169
202412,2617056000,동구 수정1동,21시,3347,123,1118
202412,2617056000,동구 수정1동,22시,3486,87,1080
202412,2617056000,동구 수정1동,23시,3565,70,1100
202412,2617057000,동구 수정2동,00시,6785,63,890
202412,2617057000,동구 수정2동,01시,6852,59,834
202412,2617057000,동구 수정2동,02시,6903,53,792
202412,2617057000,동구 수정2동,03시,6946,51,762
202412,2617057000,동구 수정2동,04시,6964,53,744
202412,2617057000,동구 수정2동,05시,6935,59,751
202412,2617057000,동구 수정2동,06시,6787,76,820
202412,2617057000,동구 수정2동,07시,6500,214,923
202412,2617057000,동구 수정2동,08시,5903,640,1136
202412,2617057000,동구 수정2동,09시,4956,1430,1476
202412,2617057000,동구 수정2동,10시,4602,1550,1750
202412,2617057000,동구 수정2동,11시,4423,1574,1938
202412,2617057000,동구 수정2동,12시,4323,1579,2057
202412,2617057000,동구 수정2동,13시,4231,1579,1888
202412,2617057000,동구 수정2동,14시,4210,1588,1849
202412,2617057000,동구 수정2동,15시,4324,1600,1793
202412,2617057000,동구 수정2동,16시,4514,1591,1684
202412,2617057000,동구 수정2동,17시,4754,1435,1675
202412,2617057000,동구 수정2동,18시,5034,1140,1766
202412,2617057000,동구 수정2동,19시,5316,860,1745
202412,2617057000,동구 수정2동,20시,5983,348,1576
202412,2617057000,동구 수정2동,21시,6246,250,1344
202412,2617057000,동구 수정2동,22시,6479,170,1145
202412,2617057000,동구 수정2동,23시,6570,123,1080
202412,2617059000,동구 수정4동,00시,2683,8,376
202412,2617059000,동구 수정4동,01시,2704,8,369
202412,2617059000,동구 수정4동,02시,2719,8,359
202412,2617059000,동구 수정4동,03시,2735,8,349
202412,2617059000,동구 수정4동,04시,2740,8,342
202412,2617059000,동구 수정4동,05시,2718,8,343
202412,2617059000,동구 수정4동,06시,2652,10,336
202412,2617059000,동구 수정4동,07시,2525,17,348
202412,2617059000,동구 수정4동,08시,2330,46,353
202412,2617059000,동구 수정4동,09시,2016,179,372
202412,2617059000,동구 수정4동,10시,1868,181,381
202412,2617059000,동구 수정4동,11시,1776,184,377
202412,2617059000,동구 수정4동,12시,1734,187,380
202412,2617059000,동구 수정4동,13시,1691,193,373
202412,2617059000,동구 수정4동,14시,1660,199,372
202412,2617059000,동구 수정4동,15시,1689,211,357
202412,2617059000,동구 수정4동,16시,1775,221,354
202412,2617059000,동구 수정4동,17시,1895,214,351
202412,2617059000,동구 수정4동,18시,2010,195,352
202412,2617059000,동구 수정4동,19시,2127,182,340
202412,2617059000,동구 수정4동,20시,2390,25,345
202412,2617059000,동구 수정4동,21시,2488,17,351
202412,2617059000,동구 수정4동,22시,2548,13,361
202412,2617059000,동구 수정4동,23시,2578,11,389
202412,2617060000,동구 수정5동,00시,4530,35,416
202412,2617060000,동구 수정5동,01시,4566,34,407
202412,2617060000,동구 수정5동,02시,4596,34,397
202412,2617060000,동구 수정5동,03시,4617,33,394
202412,2617060000,동구 수정5동,04시,4623,34,394
202412,2617060000,동구 수정5동,05시,4587,36,397
202412,2617060000,동구 수정5동,06시,4497,38,394
202412,2617060000,동구 수정5동,07시,4325,77,417
202412,2617060000,동구 수정5동,08시,3969,239,481
202412,2617060000,동구 수정5동,09시,3442,485,570
202412,2617060000,동구 수정5동,10시,3215,495,647
202412,2617060000,동구 수정5동,11시,3081,498,653
202412,2617060000,동구 수정5동,12시,2995,495,621
202412,2617060000,동구 수정5동,13시,2927,503,616
202412,2617060000,동구 수정5동,14시,2909,493,607
202412,2617060000,동구 수정5동,15시,2970,469,585
202412,2617060000,동구 수정5동,16시,3090,458,566
202412,2617060000,동구 수정5동,17시,3256,407,525
202412,2617060000,동구 수정5동,18시,3442,329,525
202412,2617060000,동구 수정5동,19시,3638,283,528
202412,2617060000,동구 수정5동,20시,4026,65,496
202412,2617060000,동구 수정5동,21시,4204,54,472
202412,2617060000,동구 수정5동,22시,4346,45,463
202412,2617060000,동구 수정5동,23시,4408,43,471
202412,2617064500,동구 좌천동,00시,3346,46,1574
202412,2617064500,동구 좌천동,01시,3379,45,1568
202412,2617064500,동구 좌천동,02시,3408,45,1562
202412,2617064500,동구 좌천동,03시,3428,45,1553
202412,2617064500,동구 좌천동,04시,3436,45,1553
202412,2617064500,동구 좌천동,05시,3433,46,1578
202412,2617064500,동구 좌천동,06시,3335,57,1616
202412,2617064500,동구 좌천동,07시,3189,144,1684
202412,2617064500,동구 좌천동,08시,2883,330,1882
202412,2617064500,동구 좌천동,09시,2433,588,2137
202412,2617064500,동구 좌천동,10시,2224,599,2371
202412,2617064500,동구 좌천동,11시,2097,603,2506
202412,2617064500,동구 좌천동,12시,2021,594,2384
202412,2617064500,동구 좌천동,13시,1972,581,2244
202412,2617064500,동구 좌천동,14시,1953,582,2276
202412,2617064500,동구 좌천동,15시,1998,581,2230
202412,2617064500,동구 좌천동,16시,2096,567,2082
202412,2617064500,동구 좌천동,17시,2228,491,1902
202412,2617064500,동구 좌천동,18시,2365,375,1787
202412,2617064500,동구 좌천동,19시,2536,305,1761
202412,2617064500,동구 좌천동,20시,2834,114,1719
202412,2617064500,동구 좌천동,21시,2986,85,1674
202412,2617064500,동구 좌천동,22시,3129,63,1626
202412,2617064500,동구 좌천동,23시,3182,53,1653
202412,2617065000,동구 범일1동,00시,8998,66,1188
202412,2617065000,동구 범일1동,01시,9084,64,1174
202412,2617065000,동구 범일1동,02시,9160,65,1172
202412,2617065000,동구 범일1동,03시,9212,64,1160
202412,2617065000,동구 범일1동,04시,9233,64,1150
202412,2617065000,동구 범일1동,05시,9153,65,1163
202412,2617065000,동구 범일1동,06시,8944,91,1259
202412,2617065000,동구 범일1동,07시,8520,216,1437
202412,2617065000,동구 범일1동,08시,7778,638,1713
202412,2617065000,동구 범일1동,09시,6568,1372,2012
202412,2617065000,동구 범일1동,10시,6086,1434,2298
202412,2617065000,동구 범일1동,11시,5785,1461,2360
202412,2617065000,동구 범일1동,12시,5607,1467,2227
202412,2617065000,동구 범일1동,13시,5501,1495,2149
202412,2617065000,동구 범일1동,14시,5418,1511,2190
202412,2617065000,동구 범일1동,15시,5486,1538,2177
202412,2617065000,동구 범일1동,16시,5756,1530,2028
202412,2617065000,동구 범일1동,17시,6080,1392,1924
202412,2617065000,동구 범일1동,18시,6506,1096,1822
202412,2617065000,동구 범일1동,19시,6930,877,1706
202412,2617065000,동구 범일1동,20시,7819,247,1569
202412,2617065000,동구 범일1동,21시,8185,172,1450
202412,2617065000,동구 범일1동,22시,8494,129,1345
202412,2617065000,동구 범일1동,23시,8664,102,1339
202412,2617066000,동구 범일2동,00시,6751,324,3246
202412,2617066000,동구 범일2동,01시,6806,283,2979
202412,2617066000,동구 범일2동,02시,6850,261,2706
202412,2617066000,동구 범일2동,03시,6884,250,2486
202412,2617066000,동구 범일2동,04시,6887,250,2344
202412,2617066000,동구 범일2동,05시,6870,268,2367
202412,2617066000,동구 범일2동,06시,6730,403,2780
202412,2617066000,동구 범일2동,07시,6456,1035,3345
202412,2617066000,동구 범일2동,08시,5889,3880,4155
202412,2617066000,동구 범일2동,09시,4688,7409,5357
202412,2617066000,동구 범일2동,10시,4331,8350,6636
202412,2617066000,동구 범일2동,11시,4121,8633,8044
202412,2617066000,동구 범일2동,12시,4009,8676,9593
202412,2617066000,동구 범일2동,13시,3938,8811,10039
202412,2617066000,동구 범일2동,14시,3882,8801,9966
202412,2617066000,동구 범일2동,15시,3924,8707,9319
202412,2617066000,동구 범일2동,16시,4079,8516,8426
202412,2617066000,동구 범일2동,17시,4319,7849,7821
202412,2617066000,동구 범일2동,18시,4626,5961,7904
202412,2617066000,동구 범일2동,19시,4905,3463,7309
